mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,c111 = 1.000000,c112 = 1.000000,c121 = 1.000000,c122 = 1.000000,c211 = 1.000000,c212 = 1.000000,c221 = 1.000000,c222 = 1.000000,rhoA = 0.100000,rhoB = 0.900000,data are below
sigma,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,FPa11,FPa12,FPa21,FPa22,FPb111,FPb112,FPb211,FPb212,FPb121,FPb122,FPb221,FPb222,
0.100000,1.325000,1.087500,1.087500,1.325000,0.789021,0.789021,0.789021,0.789021,13.063135,13.063135,14.716458,14.716458,14.716458,14.716458,13.063135,13.063135,0.792787,0.778948,0.778948,0.792787,13.102146,12.958102,14.757084,14.606983,14.606983,14.757084,12.958102,13.102146,
0.100000,1.325000,1.100000,1.100000,1.325000,0.790560,0.790560,0.790560,0.790560,13.079088,13.079088,14.635661,14.635661,14.635661,14.635661,13.079088,13.079088,0.794085,0.781120,0.781120,0.794085,13.115559,12.980837,14.673567,14.533469,14.533469,14.673567,12.980837,13.115559,
0.100000,1.325000,1.112500,1.112500,1.325000,0.792084,0.792084,0.792084,0.792084,13.094870,13.094870,14.555903,14.555903,14.555903,14.555903,13.094870,13.094870,0.795364,0.783262,0.783262,0.795364,13.128756,13.003212,14.591051,14.460769,14.460769,14.591051,13.003212,13.128756,
0.100000,1.325000,1.125000,1.125000,1.325000,0.793584,0.793584,0.793584,0.793584,13.110382,13.110382,14.477055,14.477055,14.477055,14.477055,13.110382,13.110382,0.796624,0.785383,0.785383,0.796624,13.141741,13.025315,14.509516,14.388948,14.388948,14.509516,13.025315,13.141741,
0.100000,1.325000,1.137500,1.137500,1.325000,0.795056,0.795056,0.795056,0.795056,13.125575,13.125575,14.399041,14.399041,14.399041,14.399041,13.125575,13.125575,0.797860,0.787476,0.787476,0.797860,13.154473,13.047088,14.428894,14.317924,14.317924,14.428894,13.047088,13.154473,
0.100000,1.325000,1.150000,1.150000,1.325000,0.796493,0.796493,0.796493,0.796493,13.140395,13.140395,14.321786,14.321786,14.321786,14.321786,13.140395,13.140395,0.799067,0.789534,0.789534,0.799067,13.166888,13.068457,14.349097,14.247596,14.247596,14.349097,13.068457,13.166888,
0.100000,1.325000,1.162500,1.162500,1.325000,0.797893,0.797893,0.797893,0.797893,13.154806,13.154806,14.245228,14.245228,14.245228,14.245228,13.154806,13.154806,0.800249,0.791550,0.791550,0.800249,13.179026,13.089340,14.270144,14.177858,14.177858,14.270144,13.089340,13.179026,
0.100000,1.325000,1.175000,1.175000,1.325000,0.799277,0.799277,0.799277,0.799277,13.169046,13.169046,14.169593,14.169593,14.169593,14.169593,13.169046,13.169046,0.801409,0.793549,0.793549,0.801409,13.190933,13.110014,14.192062,14.108974,14.108974,14.192062,13.110014,13.190933,
0.100000,1.325000,1.187500,1.187500,1.325000,0.800640,0.800640,0.800640,0.800640,13.183038,13.183038,14.094778,14.094778,14.094778,14.094778,13.183038,13.183038,0.802550,0.795520,0.795520,0.802550,13.202632,13.130368,14.114851,14.040810,14.040810,14.114851,13.130368,13.202632,
0.100000,1.325000,1.200000,1.200000,1.325000,0.801981,0.801981,0.801981,0.801981,13.196801,13.196801,14.020785,14.020785,14.020785,14.020785,13.196801,13.196801,0.803674,0.797464,0.797464,0.803674,13.214141,13.150400,14.038510,13.973343,13.973343,14.038510,13.150400,13.214141,
0.100000,1.325000,1.212500,1.212500,1.325000,0.803295,0.803295,0.803295,0.803295,13.210253,13.210253,13.947507,13.947507,13.947507,13.947507,13.210253,13.210253,0.804782,0.799377,0.799377,0.804782,13.225472,13.170073,13.963032,13.906516,13.906516,13.963032,13.170073,13.225472,
0.100000,1.325000,1.225000,1.225000,1.325000,0.804593,0.804593,0.804593,0.804593,13.223543,13.223543,13.875079,13.875079,13.875079,13.875079,13.223543,13.223543,0.805870,0.801265,0.801265,0.805870,13.236587,13.189457,13.888356,13.840381,13.840381,13.888356,13.189457,13.236587,
0.100000,1.325000,1.237500,1.237500,1.325000,0.805863,0.805863,0.805863,0.805863,13.236512,13.236512,13.803321,13.803321,13.803321,13.803321,13.236512,13.236512,0.806929,0.803123,0.803123,0.806929,13.247403,13.208499,13.814381,13.774867,13.774867,13.814381,13.208499,13.247403,
0.100000,1.325000,1.250000,1.250000,1.325000,0.807106,0.807106,0.807106,0.807106,13.249208,13.249208,13.732260,13.732260,13.732260,13.732260,13.249208,13.249208,0.807965,0.804930,0.804930,0.807965,13.257967,13.226986,13.741137,13.709739,13.709739,13.741137,13.226986,13.257967,
0.100000,1.325000,1.262500,1.262500,1.325000,0.808329,0.808329,0.808329,0.808329,13.261677,13.261677,13.661930,13.661930,13.661930,13.661930,13.261677,13.261677,0.808980,0.806709,0.806709,0.808980,13.268303,13.245152,13.668630,13.645219,13.645219,13.668630,13.245152,13.268303,
0.100000,1.325000,1.275000,1.275000,1.325000,0.809533,0.809533,0.809533,0.809533,13.273933,13.273933,13.592324,13.592324,13.592324,13.592324,13.273933,13.273933,0.809973,0.808453,0.808453,0.809973,13.278410,13.262938,13.596842,13.581230,13.581230,13.596842,13.262938,13.278410,
0.100000,1.325000,1.287500,1.287500,1.325000,0.810707,0.810707,0.810707,0.810707,13.285882,13.285882,13.523332,13.523332,13.523332,13.523332,13.285882,13.285882,0.810942,0.810147,0.810147,0.810942,13.288263,13.280183,13.525730,13.517595,13.517595,13.525730,13.280183,13.288263,
0.100000,1.325000,1.300000,1.300000,1.325000,0.811872,0.811872,0.811872,0.811872,13.297722,13.297722,13.455139,13.455139,13.455139,13.455139,13.297722,13.297722,0.811895,0.811813,0.811813,0.811895,13.297953,13.297114,13.455370,13.454528,13.454528,13.455370,13.297114,13.297953,
0.100000,1.325000,1.312500,1.312500,1.325000,0.813019,0.813019,0.813019,0.813019,13.309364,13.309364,13.387635,13.387635,13.387635,13.387635,13.309364,13.309364,0.813019,0.813015,0.813015,0.813019,13.309361,13.309320,13.387632,13.387591,13.387591,13.387632,13.309320,13.309361,
0.100000,1.325000,1.325000,1.325000,1.325000,0.814146,0.814146,0.814146,0.814146,13.320788,13.320788,13.320788,13.320788,13.320788,13.320788,13.320788,13.320788,0.814142,0.814145,0.814145,0.814142,13.320751,13.320777,13.320751,13.320777,13.320777,13.320751,13.320777,13.320751,
0.100000,1.325000,1.337500,1.337500,1.325000,0.815250,0.815250,0.815250,0.815250,13.331972,13.331972,13.254559,13.254559,13.254559,13.254559,13.331972,13.331972,0.815243,0.815252,0.815252,0.815243,13.331903,13.331993,13.254491,13.254580,13.254580,13.254491,13.331993,13.331903,
0.100000,1.325000,1.350000,1.350000,1.325000,0.816327,0.816327,0.816327,0.816327,13.342868,13.342868,13.188888,13.188888,13.188888,13.188888,13.342868,13.342868,0.816088,0.816482,0.816482,0.816088,13.340452,13.344434,13.186483,13.190447,13.190447,13.186483,13.344434,13.340452,
0.100000,1.325000,1.362500,1.362500,1.325000,0.817397,0.817397,0.817397,0.817397,13.353685,13.353685,13.123966,13.123966,13.123966,13.123966,13.353685,13.353685,0.816909,0.817848,0.817848,0.816909,13.348753,13.358244,13.119068,13.128494,13.128494,13.119068,13.358244,13.348753,
0.100000,1.325000,1.375000,1.375000,1.325000,0.818451,0.818451,0.818451,0.818451,13.364327,13.364327,13.059685,13.059685,13.059685,13.059685,13.364327,13.364327,0.817744,0.819268,0.819268,0.817744,13.357186,13.372571,13.052609,13.067855,13.067855,13.052609,13.372571,13.357186,
0.100000,1.325000,1.387500,1.387500,1.325000,0.819488,0.819488,0.819488,0.819488,13.374793,13.374793,12.996030,12.996030,12.996030,12.996030,13.374793,13.374793,0.818580,0.820718,0.820718,0.818580,13.365634,13.387183,12.986975,13.008280,13.008280,12.986975,13.387183,13.365634,
0.100000,1.325000,1.400000,1.400000,1.325000,0.820509,0.820509,0.820509,0.820509,13.385086,13.385086,12.932991,12.932991,12.932991,12.932991,13.385086,13.385086,0.819412,0.822193,0.822193,0.819412,13.374029,13.402031,12.922084,12.949707,12.949707,12.922084,13.402031,13.374029,
0.100000,1.325000,1.412500,1.412500,1.325000,0.821514,0.821514,0.821514,0.821514,13.395207,13.395207,12.870555,12.870555,12.870555,12.870555,13.395207,13.395207,0.820241,0.823664,0.823664,0.820241,13.382385,13.416821,12.857936,12.891827,12.891827,12.857936,13.416821,13.382385,
0.100000,1.325000,1.425000,1.425000,1.325000,0.822504,0.822504,0.822504,0.822504,13.405160,13.405160,12.808713,12.808713,12.808713,12.808713,13.405160,13.405160,0.821061,0.825148,0.825148,0.821061,13.390641,13.431714,12.794458,12.834788,12.834788,12.794458,13.431714,13.390641,
0.100000,1.325000,1.437500,1.437500,1.325000,0.823468,0.823468,0.823468,0.823468,13.414848,13.414848,12.747359,12.747359,12.747359,12.747359,13.414848,13.414848,0.821872,0.826616,0.826616,0.821872,13.398808,13.446437,12.731647,12.778307,12.778307,12.731647,13.446437,13.398808,
0.100000,1.325000,1.450000,1.450000,1.325000,0.824425,0.824425,0.824425,0.824425,13.424465,13.424465,12.686671,12.686671,12.686671,12.686671,13.424465,13.424465,0.822674,0.828081,0.828081,0.822674,13.406871,13.461100,12.669476,12.722480,12.722480,12.669476,13.461100,13.406871,
0.100000,1.325000,1.462500,1.462500,1.325000,0.825366,0.825366,0.825366,0.825366,13.433908,13.433908,12.626535,12.626535,12.626535,12.626535,13.433908,13.433908,0.823464,0.829534,0.829534,0.823464,13.414816,13.475625,12.607919,12.667217,12.667217,12.607919,13.475625,13.414816,
0.100000,1.325000,1.475000,1.475000,1.325000,0.826237,0.826237,0.826237,0.826237,13.442637,13.442637,12.566415,12.566415,12.566415,12.566415,13.442637,13.442637,0.824189,0.830913,0.830913,0.824189,13.422091,13.489393,12.546428,12.611906,12.611906,12.546428,13.489393,13.422091,
0.100000,1.325000,1.487500,1.487500,1.325000,0.827139,0.827139,0.827139,0.827139,13.451673,13.451673,12.507294,12.507294,12.507294,12.507294,13.451673,13.451673,0.824949,0.832327,0.832327,0.824949,13.429719,13.503489,12.485988,12.557592,12.557592,12.485988,13.503489,13.429719,
0.100000,1.325000,1.500000,1.500000,1.325000,0.828034,0.828034,0.828034,0.828034,13.460629,13.460629,12.448784,12.448784,12.448784,12.448784,13.460629,13.460629,0.825704,0.833741,0.833741,0.825704,13.437297,13.517567,12.426194,12.503926,12.503926,12.426194,13.517567,13.437297,
0.100000,1.337500,0.500000,0.500000,1.337500,0.665417,0.665417,0.665417,0.665417,11.627844,11.627844,19.983922,19.983922,19.983922,19.983922,11.627844,11.627844,0.688550,0.626140,0.626140,0.688550,11.894693,11.160348,20.276173,19.460195,19.460195,20.276173,11.160348,11.894693,
0.100000,1.337500,0.512500,0.512500,1.337500,0.669773,0.669773,0.669773,0.669773,11.678564,11.678564,19.827960,19.827960,19.827960,19.827960,11.678564,11.678564,0.692257,0.630962,0.630962,0.692257,11.936895,11.218742,20.111106,19.312988,19.312988,20.111106,11.218742,11.936895,
0.100000,1.337500,0.525000,0.525000,1.337500,0.674165,0.674165,0.674165,0.674165,11.729475,11.729475,19.676838,19.676838,19.676838,19.676838,11.729475,11.729475,0.695916,0.635736,0.635736,0.695916,11.978399,11.276279,19.949829,19.169527,19.169527,19.949829,11.276279,11.978399,
0.100000,1.337500,0.537500,0.537500,1.337500,0.678308,0.678308,0.678308,0.678308,11.777307,11.777307,19.526756,19.526756,19.526756,19.526756,11.777307,11.777307,0.699584,0.640528,0.640528,0.699584,12.019851,11.333757,19.792871,19.030520,19.030520,19.792871,11.333757,12.019851,
0.100000,1.337500,0.550000,0.550000,1.337500,0.682342,0.682342,0.682342,0.682342,11.823679,11.823679,19.379332,19.379332,19.379332,19.379332,11.823679,11.823679,0.703026,0.645088,0.645088,0.703026,12.058608,11.388184,19.637187,18.892398,18.892398,19.637187,11.388184,12.058608,
0.100000,1.337500,0.562500,0.562500,1.337500,0.686329,0.686329,0.686329,0.686329,11.869336,11.869336,19.235227,19.235227,19.235227,19.235227,11.869336,11.869336,0.706402,0.649574,0.649574,0.706402,12.096499,11.441486,19.484612,18.757174,18.757174,19.484612,11.441486,12.096499,
0.100000,1.337500,0.575000,0.575000,1.337500,0.690189,0.690189,0.690189,0.690189,11.913371,11.913371,19.093284,19.093284,19.093284,19.093284,11.913371,11.913371,0.709735,0.654023,0.654023,0.709735,12.133793,11.494116,19.335291,18.625200,18.625200,19.335291,11.494116,12.133793,
0.100000,1.337500,0.587500,0.587500,1.337500,0.693925,0.693925,0.693925,0.693925,11.955835,11.955835,18.953415,18.953415,18.953415,18.953415,11.955835,11.955835,0.712932,0.658326,0.658326,0.712932,12.169440,11.544805,19.187941,18.494893,18.494893,19.187941,11.544805,12.169440,
0.100000,1.337500,0.600000,0.600000,1.337500,0.697598,0.697598,0.697598,0.697598,11.997425,11.997425,18.816254,18.816254,18.816254,18.816254,11.997425,11.997425,0.716050,0.662540,0.662540,0.716050,12.204105,11.594224,19.043154,18.366870,18.366870,19.043154,11.594224,12.204105,
0.100000,1.337500,0.612500,0.612500,1.337500,0.701177,0.701177,0.701177,0.701177,12.037803,12.037803,18.681299,18.681299,18.681299,18.681299,12.037803,12.037803,0.719116,0.666709,0.666709,0.719116,12.238095,11.642901,18.901141,18.241592,18.241592,18.901141,11.642901,12.238095,
0.100000,1.337500,0.625000,0.625000,1.337500,0.704640,0.704640,0.704640,0.704640,12.076746,12.076746,18.548182,18.548182,18.548182,18.548182,12.076746,12.076746,0.722074,0.670769,0.670769,0.722074,12.270787,11.690126,18.761102,18.118135,18.118135,18.761102,11.690126,12.270787,
0.100000,1.337500,0.637500,0.637500,1.337500,0.708069,0.708069,0.708069,0.708069,12.115170,12.115170,18.417797,18.417797,18.417797,18.417797,12.115170,12.115170,0.724965,0.674742,0.674742,0.724965,12.302643,11.736151,18.623430,17.996661,17.996661,18.623430,11.736151,12.302643,
0.100000,1.337500,0.650000,0.650000,1.337500,0.711379,0.711379,0.711379,0.711379,12.152145,12.152145,18.289008,18.289008,18.289008,18.289008,12.152145,12.152145,0.727829,0.678702,0.678702,0.727829,12.334123,11.781840,18.488521,17.878026,17.878026,18.488521,11.781840,12.334123,
0.100000,1.337500,0.662500,0.662500,1.337500,0.714574,0.714574,0.714574,0.714574,12.187717,12.187717,18.161766,18.161766,18.161766,18.161766,12.187717,12.187717,0.730544,0.682489,0.682489,0.730544,12.363872,11.825363,18.354793,17.760076,17.760076,18.354793,11.825363,12.363872,
0.100000,1.337500,0.675000,0.675000,1.337500,0.717777,0.717777,0.717777,0.717777,12.223268,12.223268,18.037489,18.037489,18.037489,18.037489,12.223268,12.223268,0.733197,0.686217,0.686217,0.733197,12.392880,11.868057,18.223230,17.644204,17.644204,18.223230,11.868057,12.392880,
0.100000,1.337500,0.687500,0.687500,1.337500,0.720935,0.720935,0.720935,0.720935,12.258204,12.258204,17.915429,17.915429,17.915429,17.915429,12.258204,12.258204,0.735903,0.690010,0.690010,0.735903,12.422385,11.911332,18.095092,17.531884,17.531884,18.095092,11.911332,12.422385,
0.100000,1.337500,0.700000,0.700000,1.337500,0.723875,0.723875,0.723875,0.723875,12.290639,12.290639,17.793429,17.793429,17.793429,17.793429,12.290639,12.290639,0.738472,0.693645,0.693645,0.738472,12.450319,11.952660,17.968035,17.420206,17.420206,17.968035,11.952660,12.450319,
0.100000,1.337500,0.712500,0.712500,1.337500,0.726799,0.726799,0.726799,0.726799,12.322808,12.322808,17.673855,17.673855,17.673855,17.673855,12.322808,12.322808,0.740915,0.697143,0.697143,0.740915,12.476828,11.992282,17.842135,17.309355,17.309355,17.842135,11.992282,12.476828,
0.100000,1.337500,0.725000,0.725000,1.337500,0.729667,0.729667,0.729667,0.729667,12.354267,12.354267,17.556139,17.556139,17.556139,17.556139,12.354267,12.354267,0.743332,0.700616,0.700616,0.743332,12.502993,12.031488,17.718491,17.200682,17.200682,17.718491,12.031488,12.502993,
0.100000,1.337500,0.737500,0.737500,1.337500,0.732550,0.732550,0.732550,0.732550,12.385809,12.385809,17.441071,17.441071,17.441071,17.441071,12.385809,12.385809,0.745728,0.704069,0.704069,0.745728,12.528862,12.070327,17.597077,17.094158,17.094158,17.597077,12.070327,12.528862,
0.100000,1.337500,0.750000,0.750000,1.337500,0.735287,0.735287,0.735287,0.735287,12.415667,12.415667,17.326642,17.326642,17.326642,17.326642,12.415667,12.415667,0.748119,0.707512,0.707512,0.748119,12.554628,12.108940,17.478030,16.989861,16.989861,17.478030,12.108940,12.554628,
0.100000,1.337500,0.762500,0.762500,1.337500,0.737919,0.737919,0.737919,0.737919,12.444314,12.444314,17.213303,17.213303,17.213303,17.213303,12.444314,12.444314,0.750347,0.710770,0.710770,0.750347,12.578580,12.145346,17.359422,16.885532,16.885532,17.359422,12.145346,12.578580,
0.100000,1.337500,0.775000,0.775000,1.337500,0.740516,0.740516,0.740516,0.740516,12.472498,12.472498,17.101801,17.101801,17.101801,17.101801,12.472498,12.472498,0.752531,0.713980,0.713980,0.752531,12.602009,12.181108,17.242588,16.782831,16.782831,17.242588,12.181108,12.602009,
0.100000,1.337500,0.787500,0.787500,1.337500,0.743160,0.743160,0.743160,0.743160,12.501127,12.501127,16.993060,16.993060,16.993060,16.993060,12.501127,12.501127,0.754691,0.717168,0.717168,0.754691,12.625128,12.216512,17.127698,16.682004,16.682004,17.127698,12.216512,12.625128,
0.100000,1.337500,0.800000,0.800000,1.337500,0.745747,0.745747,0.745747,0.745747,12.529074,12.529074,16.885786,16.885786,16.885786,16.885786,12.529074,12.529074,0.756929,0.720450,0.720450,0.756929,12.649037,12.252849,17.015876,16.584399,16.584399,17.015876,12.252849,12.649037,
0.100000,1.337500,0.812500,0.812500,1.337500,0.748157,0.748157,0.748157,0.748157,12.555036,12.555036,16.778509,16.778509,16.778509,16.778509,12.555036,12.555036,0.759016,0.723546,0.723546,0.759016,12.671288,12.287018,16.904415,16.486557,16.486557,16.904415,12.287018,12.671288,
0.100000,1.337500,0.825000,0.825000,1.337500,0.750528,0.750528,0.750528,0.750528,12.580522,12.580522,16.672811,16.672811,16.672811,16.672811,12.580522,12.580522,0.760998,0.726534,0.726534,0.760998,12.692377,12.319894,16.793797,16.389381,16.389381,16.793797,12.319894,12.692377,
0.100000,1.337500,0.837500,0.837500,1.337500,0.752854,0.752854,0.752854,0.752854,12.605472,12.605472,16.568573,16.568573,16.568573,16.568573,12.605472,12.605472,0.762955,0.729499,0.729499,0.762955,12.713162,12.352437,16.684896,16.293867,16.293867,16.684896,12.352437,12.713162,
0.100000,1.337500,0.850000,0.850000,1.337500,0.755153,0.755153,0.755153,0.755153,12.630066,12.630066,16.465937,16.465937,16.465937,16.465937,12.630066,12.630066,0.764883,0.732420,0.732420,0.764883,12.733599,12.384392,16.577611,16.199682,16.199682,16.577611,12.384392,12.733599,
0.100000,1.337500,0.862500,0.862500,1.337500,0.757497,0.757497,0.757497,0.757497,12.655095,12.655095,16.365701,16.365701,16.365701,16.365701,12.655095,12.655095,0.766782,0.735312,0.735312,0.766782,12.753695,12.415950,16.471900,16.106982,16.106982,16.471900,12.415950,12.753695,
0.100000,1.337500,0.875000,0.875000,1.337500,0.759750,0.759750,0.759750,0.759750,12.679106,12.679106,16.266251,16.266251,16.266251,16.266251,12.679106,12.679106,0.768758,0.738294,0.738294,0.768758,12.774566,12.448389,16.368913,16.017100,16.017100,16.368913,12.448389,12.774566,
0.100000,1.337500,0.887500,0.887500,1.337500,0.761907,0.761907,0.761907,0.761907,12.702036,12.702036,16.167473,16.167473,16.167473,16.167473,12.702036,12.702036,0.770592,0.741105,0.741105,0.770592,12.793901,12.478885,16.266118,15.926927,15.926927,16.266118,12.478885,12.793901,
0.100000,1.337500,0.900000,0.900000,1.337500,0.764015,0.764015,0.764015,0.764015,12.724400,12.724400,16.069878,16.069878,16.069878,16.069878,12.724400,12.724400,0.772361,0.743844,0.743844,0.772361,12.812520,12.508523,16.164355,15.837598,15.837598,16.164355,12.508523,12.812520,
0.100000,1.337500,0.912500,0.912500,1.337500,0.766078,0.766078,0.766078,0.766078,12.746246,12.746246,15.973475,15.973475,15.973475,15.973475,12.746246,12.746246,0.774098,0.746553,0.746553,0.774098,12.830770,12.537759,16.063951,15.749560,15.749560,16.063951,12.537759,12.830770,
0.100000,1.337500,0.925000,0.925000,1.337500,0.768120,0.768120,0.768120,0.768120,12.767832,12.767832,15.878497,15.878497,15.878497,15.878497,12.767832,12.767832,0.775808,0.749219,0.749219,0.775808,12.848714,12.566460,15.964935,15.662629,15.662629,15.964935,12.566460,12.848714,
