mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,c111 = 1.000000,c112 = 1.000000,c121 = 1.000000,c122 = 1.000000,c211 = 1.000000,c212 = 1.000000,c221 = 1.000000,c222 = 1.000000,sigma =0.250000,data are below
drho,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,HOa11,HOa12,HOa21,HOa22,HOb111,HOb112,HOb211,HOb212,HOb121,HOb122,HOb221,HOb222,
0.330000,0.750000,0.750000,1.500000,1.500000,0.722770,0.722770,0.722770,0.722770,17.176444,17.176444,11.380823,11.380823,17.176444,17.176444,11.380823,11.380823,0.699515,0.747357,0.699515,0.747357,16.890498,17.469108,11.131104,11.639223,16.890498,17.469108,11.131104,11.639223,
0.330000,0.875000,0.875000,0.500000,0.500000,0.574244,0.574244,0.574244,0.574244,13.868299,13.868299,18.709481,18.709481,13.868299,13.868299,18.709481,18.709481,0.589233,0.559744,0.589233,0.559744,14.084607,13.654722,18.933643,18.486571,14.084607,13.654722,18.933643,18.486571,
0.330000,0.875000,0.875000,0.625000,0.625000,0.607922,0.607922,0.607922,0.607922,14.348205,14.348205,17.257596,17.257596,14.348205,14.348205,17.257596,17.257596,0.617297,0.598602,0.617297,0.598602,14.477945,14.217590,17.391489,17.122454,14.477945,14.217590,17.391489,17.122454,
0.330000,0.875000,0.875000,0.750000,0.750000,0.636745,0.636745,0.636745,0.636745,14.741951,14.741951,16.070778,16.070778,14.741951,14.741951,16.070778,16.070778,0.641086,0.632253,0.641086,0.632253,14.799962,14.681576,16.129855,16.009261,14.799962,14.681576,16.129855,16.009261,
0.330000,0.875000,0.875000,0.875000,0.875000,0.661898,0.661898,0.661898,0.661898,15.073502,15.073502,15.073502,15.073502,15.073502,15.073502,15.073502,15.073502,0.661894,0.661894,0.661894,0.661894,15.073446,15.073446,15.073446,15.073446,15.073446,15.073446,15.073446,15.073446,
0.330000,0.875000,0.875000,1.000000,1.000000,0.684147,0.684147,0.684147,0.684147,15.357850,15.357850,14.217966,14.217966,15.357850,15.357850,14.217966,14.217966,0.679914,0.688176,0.679914,0.688176,15.304380,15.408476,14.165603,14.267565,15.304380,15.408476,14.165603,14.267565,
0.330000,0.875000,0.875000,1.125000,1.125000,0.704038,0.704038,0.704038,0.704038,15.605276,15.605276,13.472286,13.472286,15.605276,15.605276,13.472286,13.472286,0.695792,0.712191,0.695792,0.712191,15.503466,15.704902,13.374795,13.567821,15.503466,15.704902,13.374795,13.567821,
0.330000,0.875000,0.875000,1.250000,1.250000,0.721998,0.721998,0.721998,0.721998,15.823390,15.823390,12.814375,12.814375,15.823390,15.823390,12.814375,12.814375,0.709953,0.734120,0.709953,0.734120,15.677660,15.967863,12.678036,12.949927,15.677660,15.967863,12.678036,12.949927,
0.330000,0.875000,0.875000,1.375000,1.375000,0.738291,0.738291,0.738291,0.738291,16.017060,16.017060,12.227459,12.227459,16.017060,16.017060,12.227459,12.227459,0.722690,0.754267,0.722690,0.754267,15.831706,16.203204,12.058102,12.398326,15.831706,16.203204,12.058102,12.398326,
0.330000,0.875000,0.875000,1.500000,1.500000,0.753176,0.753176,0.753176,0.753176,16.190605,16.190605,11.699553,11.699553,16.190605,16.190605,11.699553,11.699553,0.734203,0.772860,0.734203,0.772860,15.968841,16.415295,11.501689,11.901353,15.968841,16.415295,11.501689,11.901353,
0.330000,1.000000,1.000000,0.500000,0.500000,0.592539,0.592539,0.592539,0.592539,13.022512,13.022512,18.982260,18.982260,13.022512,13.022512,18.982260,18.982260,0.612051,0.573918,0.612051,0.573918,13.288527,12.762497,19.263311,18.704524,13.288527,12.762497,19.263311,18.704524,
0.330000,1.000000,1.000000,0.625000,0.625000,0.627662,0.627662,0.627662,0.627662,13.496762,13.496762,17.537187,17.537187,13.496762,13.496762,17.537187,17.537187,0.641473,0.614166,0.641473,0.614166,13.677687,13.316978,17.727621,17.347000,13.677687,13.316978,17.727621,17.347000,
0.330000,1.000000,1.000000,0.750000,0.750000,0.657809,0.657809,0.657809,0.657809,13.887801,13.887801,16.354008,16.354008,13.887801,13.887801,16.354008,16.354008,0.666521,0.649072,0.666521,0.649072,13.998167,13.775937,16.468685,16.237559,13.998167,13.775937,16.468685,16.237559,
0.330000,1.000000,1.000000,0.875000,0.875000,0.684147,0.684147,0.684147,0.684147,14.217966,14.217966,15.357850,15.357850,14.217966,14.217966,15.357850,15.357850,0.688176,0.679914,0.688176,0.679914,14.267565,14.165603,15.408476,15.304380,14.267565,14.165603,15.408476,15.304380,
0.330000,1.000000,1.000000,1.000000,1.000000,0.707493,0.707493,0.707493,0.707493,14.502117,14.502117,14.502117,14.502117,14.502117,14.502117,14.502117,14.502117,0.707489,0.707489,0.707489,0.707489,14.502065,14.502065,14.502065,14.502065,14.502065,14.502065,14.502065,14.502065,
0.330000,1.000000,1.000000,1.125000,1.125000,0.728430,0.728430,0.728430,0.728430,14.750413,14.750413,13.755609,13.755609,14.750413,14.750413,13.755609,13.755609,0.724431,0.732177,0.724431,0.732177,14.703447,14.794209,13.709665,13.798463,14.703447,14.794209,13.709665,13.798463,
0.330000,1.000000,1.000000,1.250000,1.250000,0.747338,0.747338,0.747338,0.747338,14.969531,14.969531,13.095846,13.095846,14.969531,14.969531,13.095846,13.095846,0.739509,0.755016,0.739509,0.755016,14.879378,15.057161,13.009648,13.179724,14.879378,15.057161,13.009648,13.179724,
0.330000,1.000000,1.000000,1.375000,1.375000,0.764558,0.764558,0.764558,0.764558,15.165007,15.165007,12.507039,12.507039,15.165007,15.165007,12.507039,12.507039,0.753097,0.776026,0.753097,0.776026,15.035331,15.293079,12.385899,12.626953,15.035331,15.293079,12.385899,12.626953,
0.330000,1.000000,1.000000,1.500000,1.500000,0.780310,0.780310,0.780310,0.780310,15.340506,15.340506,11.976818,11.976818,15.340506,15.340506,11.976818,11.976818,0.765428,0.795453,0.765428,0.795453,15.174776,15.506310,11.825569,12.128696,15.174776,15.506310,11.825569,12.128696,
0.330000,1.125000,1.125000,0.500000,0.500000,0.608808,0.608808,0.608808,0.608808,12.289867,12.289867,19.217279,19.217279,12.289867,12.289867,19.217279,19.217279,0.632676,0.586307,0.632676,0.586307,12.598265,11.991275,19.549867,18.890379,12.598265,11.991275,19.549867,18.890379,
0.330000,1.125000,1.125000,0.625000,0.625000,0.645259,0.645259,0.645259,0.645259,12.757492,12.757492,17.779103,17.779103,12.757492,12.757492,17.779103,17.779103,0.663345,0.627838,0.663345,0.627838,12.982435,12.536436,18.020851,17.539649,12.982435,12.536436,18.020851,17.539649,
0.330000,1.125000,1.125000,0.750000,0.750000,0.676591,0.676591,0.676591,0.676591,13.144318,13.144318,16.599492,16.599492,13.144318,13.144318,16.599492,16.599492,0.689492,0.663884,0.689492,0.663884,13.299715,12.989065,16.764404,16.434115,13.299715,12.989065,16.764404,16.434115,
0.330000,1.125000,1.125000,0.875000,0.875000,0.704038,0.704038,0.704038,0.704038,13.472286,13.472286,15.605276,15.605276,13.472286,13.472286,15.605276,15.605276,0.712191,0.695792,0.712191,0.695792,13.567821,13.374795,15.704902,15.503466,13.567821,13.374795,15.704902,15.503466,
0.330000,1.125000,1.125000,1.000000,1.000000,0.728430,0.728430,0.728430,0.728430,13.755609,13.755609,14.750413,14.750413,13.755609,13.755609,14.750413,14.750413,0.732177,0.724431,0.732177,0.724431,13.798463,13.709665,14.794209,14.703447,13.798463,13.709665,14.794209,14.703447,
0.330000,1.125000,1.125000,1.125000,1.125000,0.750322,0.750322,0.750322,0.750322,14.003605,14.003605,14.003605,14.003605,14.003605,14.003605,14.003605,14.003605,0.750317,0.750317,0.750317,0.750317,14.003553,14.003553,14.003553,14.003553,14.003553,14.003553,14.003553,14.003553,
0.330000,1.125000,1.125000,1.250000,1.250000,0.770153,0.770153,0.770153,0.770153,14.223313,14.223313,13.343224,13.343224,14.223313,14.223313,13.343224,13.343224,0.766354,0.773655,0.766354,0.773655,14.181586,14.261637,13.302426,13.380704,14.181586,14.261637,13.302426,13.380704,
0.330000,1.125000,1.125000,1.375000,1.375000,0.788239,0.788239,0.788239,0.788239,14.419721,14.419721,12.753271,12.753271,14.419721,14.419721,12.753271,12.753271,0.780757,0.795505,0.780757,0.795505,14.338922,14.497577,12.676058,12.827738,14.338922,14.497577,12.676058,12.827738,
0.330000,1.125000,1.125000,1.500000,1.500000,0.804822,0.804822,0.804822,0.804822,14.596568,14.596568,12.221672,12.221672,14.596568,14.596568,12.221672,12.221672,0.793853,0.815731,0.793853,0.815731,14.479924,14.711248,12.112740,12.328968,14.479924,14.711248,12.112740,12.328968,
0.330000,1.250000,1.250000,0.500000,0.500000,0.623332,0.623332,0.623332,0.623332,11.645894,11.645894,19.421350,19.421350,11.645894,11.645894,19.421350,19.421350,0.651416,0.597228,0.651416,0.597228,11.990832,11.315860,19.801323,19.050713,11.990832,11.315860,19.801323,19.050713,
0.330000,1.250000,1.250000,0.625000,0.625000,0.661023,0.661023,0.661023,0.661023,12.106499,12.106499,17.990191,17.990191,12.106499,12.106499,17.990191,17.990191,0.683219,0.639945,0.683219,0.639945,12.369353,11.851174,18.278796,17.706754,12.369353,11.851174,18.278796,17.706754,
0.330000,1.250000,1.250000,0.750000,0.750000,0.693503,0.693503,0.693503,0.693503,12.489101,12.489101,16.815071,16.815071,12.489101,12.489101,16.815071,16.815071,0.710449,0.677062,0.710449,0.677062,12.683685,12.297049,17.026077,16.605568,12.683685,12.297049,17.026077,16.605568,
0.330000,1.250000,1.250000,0.875000,0.875000,0.721998,0.721998,0.721998,0.721998,12.814375,12.814375,15.823390,15.823390,12.814375,12.814375,15.823390,15.823390,0.734120,0.709953,0.734120,0.709953,12.949927,12.678036,15.967863,15.677660,12.949927,12.678036,15.967863,15.677660,
0.330000,1.250000,1.250000,1.000000,1.000000,0.747338,0.747338,0.747338,0.747338,13.095846,13.095846,14.969531,14.969531,13.095846,13.095846,14.969531,14.969531,0.755016,0.739509,0.755016,0.739509,13.179724,13.009648,15.057161,14.879378,13.179724,13.009648,15.057161,14.879378,
0.330000,1.250000,1.250000,1.125000,1.125000,0.770153,0.770153,0.770153,0.770153,13.343224,13.343224,14.223313,14.223313,13.343224,13.343224,14.223313,14.223313,0.773655,0.766354,0.773655,0.766354,13.380704,13.302426,14.261637,14.181586,13.380704,13.302426,14.261637,14.181586,
0.330000,1.250000,1.250000,1.250000,1.250000,0.790827,0.790827,0.790827,0.790827,13.562615,13.562615,13.562615,13.562615,13.562615,13.562615,13.562615,13.562615,0.790823,0.790823,0.790823,0.790823,13.562566,13.562566,13.562566,13.562566,13.562566,13.562566,13.562566,13.562566,
0.330000,1.250000,1.250000,1.375000,1.375000,0.809721,0.809721,0.809721,0.809721,13.759258,13.759258,12.972014,12.972014,13.759258,13.759258,12.972014,12.972014,0.806095,0.813008,0.806095,0.813008,13.721802,13.793104,12.935396,13.005110,13.721802,13.793104,12.935396,13.005110,
0.330000,1.250000,1.250000,1.500000,1.500000,0.827076,0.827076,0.827076,0.827076,13.936739,13.936739,12.439502,12.439502,13.936739,13.936739,12.439502,12.439502,0.819911,0.833974,0.819911,0.833974,13.863823,14.006453,12.369819,12.506174,13.863823,14.006453,12.369819,12.506174,
0.330000,1.375000,1.375000,0.500000,0.500000,0.636409,0.636409,0.636409,0.636409,11.073991,11.073991,19.600621,19.600621,11.073991,11.073991,19.600621,19.600621,0.668541,0.606918,0.668541,0.606918,11.450191,10.717966,20.024059,19.190338,11.450191,10.717966,20.024059,19.190338,
0.330000,1.375000,1.375000,0.625000,0.625000,0.675271,0.675271,0.675271,0.675271,11.527490,11.527490,18.176580,18.176580,11.527490,11.527490,18.176580,18.176580,0.701416,0.650743,0.701416,0.650743,11.823047,11.243281,18.508193,17.853125,11.823047,11.243281,18.508193,17.853125,
0.330000,1.375000,1.375000,0.750000,0.750000,0.708827,0.708827,0.708827,0.708827,11.905471,11.905471,17.006090,17.006090,11.905471,11.905471,17.006090,17.006090,0.729647,0.688878,0.729647,0.688878,12.133933,11.682249,17.259283,16.756623,12.133933,11.682249,17.259283,16.756623,
0.330000,1.375000,1.375000,0.875000,0.875000,0.738291,0.738291,0.738291,0.738291,12.227459,12.227459,16.017060,16.017060,12.227459,12.227459,16.017060,16.017060,0.754267,0.722690,0.754267,0.722690,12.398326,12.058102,16.203204,15.831706,12.398326,12.058102,16.203204,15.831706,
0.330000,1.375000,1.375000,1.000000,1.000000,0.764558,0.764558,0.764558,0.764558,12.507039,12.507039,15.165007,15.165007,12.507039,12.507039,15.165007,15.165007,0.776026,0.753097,0.776026,0.753097,12.626953,12.385899,15.293079,15.035331,12.626953,12.385899,15.293079,15.035331,
0.330000,1.375000,1.375000,1.125000,1.125000,0.788239,0.788239,0.788239,0.788239,12.753271,12.753271,14.419721,14.419721,12.753271,12.753271,14.419721,14.419721,0.795505,0.780757,0.795505,0.780757,12.827738,12.676058,14.497577,14.338922,12.827738,12.676058,14.497577,14.338922,
0.330000,1.375000,1.375000,1.250000,1.250000,0.809721,0.809721,0.809721,0.809721,12.972014,12.972014,13.759258,13.759258,12.972014,12.972014,13.759258,13.759258,0.813008,0.806095,0.813008,0.806095,13.005110,12.935396,13.793104,13.721802,13.005110,12.935396,13.793104,13.721802,
0.330000,1.375000,1.375000,1.375000,1.375000,0.829364,0.829364,0.829364,0.829364,13.168301,13.168301,13.168301,13.168301,13.168301,13.168301,13.168301,13.168301,0.829359,0.829359,0.829359,0.829359,13.168255,13.168255,13.168255,13.168255,13.168255,13.168255,13.168255,13.168255,
0.330000,1.375000,1.375000,1.500000,1.500000,0.847421,0.847421,0.847421,0.847421,13.345682,13.345682,12.635025,12.635025,13.345682,13.345682,12.635025,12.635025,0.843977,0.850501,0.843977,0.850501,13.312083,13.375659,12.602174,12.664340,13.312083,13.375659,12.602174,12.664340,
0.330000,1.500000,1.500000,0.500000,0.500000,0.648324,0.648324,0.648324,0.648324,10.562346,10.562346,19.760400,19.760400,10.562346,10.562346,19.760400,19.760400,0.684313,0.615588,0.684313,0.615588,10.964979,10.184201,20.223496,19.313202,10.964979,10.184201,20.223496,19.313202,
0.330000,1.500000,1.500000,0.625000,0.625000,0.688247,0.688247,0.688247,0.688247,11.008190,11.008190,18.342810,18.342810,11.008190,11.008190,18.342810,18.342810,0.718204,0.660450,0.718204,0.660450,11.332208,10.699503,18.714317,17.982608,11.332208,10.699503,18.714317,17.982608,
0.330000,1.500000,1.500000,0.750000,0.750000,0.722770,0.722770,0.722770,0.722770,11.380823,11.380823,17.176444,17.176444,11.380823,11.380823,17.176444,17.176444,0.747357,0.699515,0.747357,0.699515,11.639223,11.131104,17.469108,16.890498,11.639223,11.131104,17.469108,16.890498,
0.330000,1.500000,1.500000,0.875000,0.875000,0.753176,0.753176,0.753176,0.753176,11.699553,11.699553,16.190605,16.190605,11.699553,11.699553,16.190605,16.190605,0.772860,0.734203,0.772860,0.734203,11.901353,11.501689,16.415295,15.968841,11.901353,11.501689,16.415295,15.968841,
0.330000,1.500000,1.500000,1.000000,1.000000,0.780310,0.780310,0.780310,0.780310,11.976818,11.976818,15.340506,15.340506,11.976818,11.976818,15.340506,15.340506,0.795453,0.765428,0.795453,0.765428,12.128696,11.825569,15.506310,15.174776,12.128696,11.825569,15.506310,15.174776,
0.330000,1.500000,1.500000,1.125000,1.125000,0.804822,0.804822,0.804822,0.804822,12.221672,12.221672,14.596568,14.596568,12.221672,12.221672,14.596568,14.596568,0.815731,0.793853,0.815731,0.793853,12.328968,12.112740,14.711248,14.479924,12.328968,12.112740,14.711248,14.479924,
0.330000,1.500000,1.500000,1.250000,1.250000,0.827076,0.827076,0.827076,0.827076,12.439502,12.439502,13.936739,13.936739,12.439502,12.439502,13.936739,13.936739,0.833974,0.819911,0.833974,0.819911,12.506174,12.369819,14.006453,13.863823,12.506174,12.369819,14.006453,13.863823,
0.330000,1.500000,1.500000,1.375000,1.375000,0.847421,0.847421,0.847421,0.847421,12.635025,12.635025,13.345682,13.345682,12.635025,12.635025,13.345682,13.345682,0.850501,0.843977,0.850501,0.843977,12.664340,12.602174,13.375659,13.312083,12.664340,12.602174,13.375659,13.312083,
0.330000,1.500000,1.500000,1.500000,1.500000,0.866189,0.866189,0.866189,0.866189,12.812424,12.812424,12.812424,12.812424,12.812424,12.812424,12.812424,12.812424,0.866184,0.866184,0.866184,0.866184,12.812380,12.812380,12.812380,12.812380,12.812380,12.812380,12.812380,12.812380,
0.383333,0.500000,0.500000,0.500000,0.500000,0.500508,0.500508,0.500508,0.500508,17.508877,17.508877,17.508877,17.508877,17.508877,17.508877,17.508877,17.508877,0.500503,0.500503,0.500503,0.500503,17.508804,17.508804,17.508804,17.508804,17.508804,17.508804,17.508804,17.508804,
0.383333,0.500000,0.500000,0.625000,0.625000,0.529055,0.529055,0.529055,0.529055,17.994101,17.994101,16.045092,16.045092,17.994101,17.994101,16.045092,16.045092,0.522019,0.536089,0.522019,0.536089,17.877033,18.109561,15.928828,16.159930,17.877033,18.109561,15.928828,16.159930,
0.383333,0.500000,0.500000,0.750000,0.750000,0.553209,0.553209,0.553209,0.553209,18.384122,18.384122,14.857420,14.857420,18.384122,18.384122,14.857420,14.857420,0.539758,0.567012,0.539758,0.567012,18.169155,18.599064,14.647339,15.068522,18.169155,18.599064,14.647339,15.068522,
0.383333,0.500000,0.500000,0.875000,0.875000,0.574055,0.574055,0.574055,0.574055,18.706602,18.706602,13.865531,13.865531,18.706602,18.706602,13.865531,13.865531,0.554720,0.594339,0.554720,0.594339,18.407926,19.008618,13.579729,14.157301,18.407926,19.008618,13.579729,14.157301,
0.383333,0.500000,0.500000,1.000000,1.000000,0.592326,0.592326,0.592326,0.592326,18.979146,18.979146,13.019580,13.019580,18.979146,18.979146,13.019580,13.019580,0.567526,0.618802,0.567526,0.618802,18.606962,19.358269,12.671827,13.379073,18.606962,19.358269,12.671827,13.379073,
0.383333,0.500000,0.500000,1.125000,1.125000,0.608508,0.608508,0.608508,0.608508,19.213021,19.213021,12.285949,12.285949,19.213021,19.213021,12.285949,12.285949,0.578644,0.640986,0.578644,0.640986,18.775926,19.662386,11.887777,12.703671,18.775926,19.662386,11.887777,12.703671,
0.383333,0.500000,0.500000,1.250000,1.250000,0.622953,0.622953,0.622953,0.622953,19.416095,19.416095,11.641171,11.641171,19.416095,19.416095,11.641171,11.641171,0.588373,0.661230,0.588373,0.661230,18.920954,19.929774,11.201783,12.108983,18.920954,19.929774,11.201783,12.108983,
0.383333,0.500000,0.500000,1.375000,1.375000,0.635978,0.635978,0.635978,0.635978,19.594773,19.594773,11.068858,11.068858,19.594773,19.594773,11.068858,11.068858,0.596960,0.679817,0.596960,0.679817,19.046818,20.167196,10.595345,11.579427,19.046818,20.167196,10.595345,11.579427,
0.383333,0.500000,0.500000,1.500000,1.500000,0.647739,0.647739,0.647739,0.647739,19.752632,19.752632,10.555690,10.555690,19.752632,19.752632,10.555690,10.555690,0.604592,0.697005,0.604592,0.697005,19.157053,20.380182,10.054553,11.103836,19.157053,20.380182,10.054553,11.103836,
0.383333,0.625000,0.625000,0.500000,0.500000,0.529055,0.529055,0.529055,0.529055,16.045092,16.045092,17.994101,17.994101,16.045092,16.045092,17.994101,17.994101,0.536089,0.522019,0.536089,0.522019,16.159930,15.928828,18.109561,17.877033,16.159930,15.928828,18.109561,17.877033,
0.383333,0.625000,0.625000,0.625000,0.625000,0.559471,0.559471,0.559471,0.559471,16.531844,16.531844,16.531844,16.531844,16.531844,16.531844,16.531844,16.531844,0.559467,0.559467,0.559467,0.559467,16.531779,16.531779,16.531779,16.531779,16.531779,16.531779,16.531779,16.531779,
0.383333,0.625000,0.625000,0.750000,0.750000,0.585366,0.585366,0.585366,0.585366,16.926954,16.926954,15.342467,15.342467,16.926954,16.926954,15.342467,15.342467,0.578887,0.591781,0.578887,0.591781,16.829691,17.022241,15.246628,15.436453,16.829691,17.022241,15.246628,15.436453,
0.383333,0.625000,0.625000,0.875000,0.875000,0.607811,0.607811,0.607811,0.607811,17.256000,17.256000,14.346661,14.346661,17.256000,17.256000,14.346661,14.346661,0.595328,0.620504,0.595328,0.620504,17.074495,17.436834,14.171317,14.521959,17.074495,17.436834,14.171317,14.521959,
0.383333,0.625000,0.625000,1.000000,1.000000,0.627511,0.627511,0.627511,0.627511,17.535085,17.535085,13.494770,13.494770,17.535085,17.535085,13.494770,13.494770,0.609502,0.646259,0.609502,0.646259,17.280299,17.792653,13.254138,13.739679,17.280299,17.792653,13.254138,13.739679,
