mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,rhoA = rhoB = 0.5,sigma =0.250000,data are below
cA11,cA12,cA21,cA22,cB11,cB12,cB21,cB22,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,HOa11,HOa12,HOa21,HOa22,HOb111,HOb112,HOb211,HOb212,HOb121,HOb122,HOb221,HOb222,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,1.000000,1.000000,1.500000,1.500000,0.781129,0.781129,0.781129,0.781129,15.349540,15.349540,11.985078,11.985078,15.349540,15.349540,11.985078,11.985078,0.781120,0.781128,0.781120,0.781128,15.349443,15.349533,11.984990,11.985072,15.349443,15.349533,11.984990,11.985072,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,1.000000,1.000000,1.500000,1.500000,0.780825,0.780825,0.780825,0.780825,15.346184,15.346184,11.982010,11.982010,15.346184,15.346184,11.982010,11.982010,0.780278,0.781151,0.780278,0.781151,15.340144,15.349790,11.976487,11.985307,15.340144,15.349790,11.976487,11.985307,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,1.000000,1.000000,1.500000,1.500000,0.780529,0.780529,0.780529,0.780529,15.342926,15.342926,11.979030,11.979030,15.342926,15.342926,11.979030,11.979030,0.778910,0.781862,0.778910,0.781862,15.325030,15.357622,11.962670,11.992471,15.325030,15.357622,11.962670,11.992471,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,1.000000,1.000000,1.500000,1.500000,0.779918,0.779918,0.779918,0.779918,15.336170,15.336170,11.972853,11.972853,15.336170,15.336170,11.972853,11.972853,0.776595,0.783042,0.776595,0.783042,15.299389,15.370625,11.939241,12.004365,15.299389,15.370625,11.939241,12.004365,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,1.000000,1.000000,1.500000,1.500000,0.779679,0.779679,0.779679,0.779679,15.333536,15.333536,11.970446,11.970446,15.333536,15.333536,11.970446,11.970446,0.773648,0.785478,0.773648,0.785478,15.266665,15.397411,11.909360,12.028880,15.266665,15.397411,11.909360,12.028880,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,1.000000,1.000000,1.500000,1.500000,0.779400,0.779400,0.779400,0.779400,15.330444,15.330444,11.967619,11.967619,15.330444,15.330444,11.967619,11.967619,0.769403,0.789251,0.769403,0.789251,15.219316,15.438738,11.866161,12.066731,15.219316,15.438738,11.866161,12.066731,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,1.000000,1.000000,1.500000,1.500000,0.779309,0.779309,0.779309,0.779309,15.329440,15.329440,11.966701,11.966701,15.329440,15.329440,11.966701,11.966701,0.763720,0.795236,0.763720,0.795236,15.155580,15.503957,11.808085,12.126536,15.155580,15.503957,11.808085,12.126536,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.000000,1.000000,1.500000,1.500000,0.779092,0.779092,0.779092,0.779092,15.327038,15.327038,11.964506,11.964506,15.327038,15.327038,11.964506,11.964506,0.755501,0.803800,0.755501,0.803800,15.062672,15.596514,11.723576,12.211560,15.062672,15.596514,11.723576,12.211560,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,1.000000,1.000000,1.500000,1.500000,0.779059,0.779059,0.779059,0.779059,15.326677,15.326677,11.964175,11.964175,15.326677,15.326677,11.964175,11.964175,0.744451,0.816382,0.744451,0.816382,14.936385,15.730923,11.608983,12.335342,14.936385,15.730923,11.608983,12.335342,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.500000,1.500000,0.779312,0.779312,0.779312,0.779312,15.329479,15.329479,11.966737,11.966737,15.329479,15.329479,11.966737,11.966737,0.731177,0.832300,0.731177,0.832300,14.782536,15.898320,11.469814,12.490027,14.782536,15.898320,11.469814,12.490027,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.125000,1.125000,0.500000,0.500000,0.609838,0.609838,0.609838,0.609838,12.303359,12.303359,19.231936,19.231936,12.303359,12.303359,19.231936,19.231936,0.609834,0.609834,0.609834,0.609834,12.303301,12.303300,19.231873,19.231872,12.303301,12.303300,19.231873,19.231872,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,1.125000,1.125000,0.500000,0.500000,0.609767,0.609767,0.609767,0.609767,12.302421,12.302421,19.230918,19.230918,12.302421,12.302421,19.230918,19.230918,0.609825,0.609627,0.609825,0.609627,12.303184,12.300590,19.231746,19.228928,12.303184,12.300590,19.231746,19.228928,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,1.125000,1.125000,0.500000,0.500000,0.609667,0.609667,0.609667,0.609667,12.301113,12.301113,19.229496,19.229496,12.301113,12.301113,19.229496,19.229496,0.610506,0.608679,0.610506,0.608679,12.312088,12.288178,19.241414,19.215444,12.312088,12.288178,19.241414,19.215444,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,1.125000,1.125000,0.500000,0.500000,0.609548,0.609548,0.609548,0.609548,12.299563,12.299563,19.227813,19.227813,12.299563,12.299563,19.227813,19.227813,0.612012,0.606948,0.612012,0.606948,12.331758,12.265489,19.262755,19.190771,12.331758,12.265489,19.262755,19.190771,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,1.125000,1.125000,0.500000,0.500000,0.609485,0.609485,0.609485,0.609485,12.298736,12.298736,19.226914,19.226914,12.298736,12.298736,19.226914,19.226914,0.614737,0.604273,0.614737,0.604273,12.367271,12.230314,19.301232,19.152468,12.367271,12.230314,19.301232,19.152468,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,1.125000,1.125000,0.500000,0.500000,0.609438,0.609438,0.609438,0.609438,12.298123,12.298123,19.226249,19.226249,12.298123,12.298123,19.226249,19.226249,0.618972,0.600148,0.618972,0.600148,12.422232,12.175870,19.360648,19.093047,12.422232,12.175870,19.360648,19.093047,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,1.125000,1.125000,0.500000,0.500000,0.609318,0.609318,0.609318,0.609318,12.296546,12.296546,19.224536,19.224536,12.296546,12.296546,19.224536,19.224536,0.625398,0.594081,0.625398,0.594081,12.505110,12.095326,19.449939,19.004847,12.505110,12.095326,19.449939,19.004847,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,1.125000,1.125000,0.500000,0.500000,0.609221,0.609221,0.609221,0.609221,12.295276,12.295276,19.223157,19.223157,12.295276,12.295276,19.223157,19.223157,0.634956,0.585416,0.634956,0.585416,12.627286,11.979289,19.580905,18.877154,12.627286,11.979289,19.580905,18.877154,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.125000,1.125000,0.500000,0.500000,0.609097,0.609097,0.609097,0.609097,12.293659,12.293659,19.221399,19.221399,12.293659,12.293659,19.221399,19.221399,0.649030,0.573259,0.649030,0.573259,12.804770,11.814488,19.769760,18.694520,12.804770,11.814488,19.769760,18.694520,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,1.125000,1.125000,0.500000,0.500000,0.608834,0.608834,0.608834,0.608834,12.290216,12.290216,19.217659,19.217659,12.290216,12.290216,19.217659,19.217659,0.669266,0.556712,0.669266,0.556712,13.055097,11.586355,20.033349,18.439191,13.055097,11.586355,20.033349,18.439191,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.125000,1.125000,0.500000,0.500000,0.609134,0.609134,0.609134,0.609134,12.294148,12.294148,19.221931,19.221931,12.294148,12.294148,19.221931,19.221931,0.695122,0.536725,0.695122,0.536725,13.366838,11.304746,20.357146,18.119924,13.366838,11.304746,20.357146,18.119924,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.125000,1.125000,0.625000,0.625000,0.646133,0.646133,0.646133,0.646133,12.768463,12.768463,17.790938,17.790938,12.768463,12.768463,17.790938,17.790938,0.646128,0.646128,0.646128,0.646128,12.768406,12.768405,17.790876,17.790875,12.768406,12.768405,17.790876,17.790875,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,1.125000,1.125000,0.625000,0.625000,0.646087,0.646087,0.646087,0.646087,12.767891,12.767891,17.790321,17.790321,12.767891,12.767891,17.790321,17.790321,0.646102,0.646024,0.646102,0.646024,12.768077,12.767095,17.790522,17.789462,12.768077,12.767095,17.790522,17.789462,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,1.125000,1.125000,0.625000,0.625000,0.646107,0.646107,0.646107,0.646107,12.768141,12.768141,17.790590,17.790590,12.768141,12.768141,17.790590,17.790590,0.646668,0.645382,0.646668,0.645382,12.775180,12.759042,17.798182,17.780775,12.775180,12.759042,17.798182,17.780775,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,1.125000,1.125000,0.625000,0.625000,0.646033,0.646033,0.646033,0.646033,12.767216,12.767216,17.789593,17.789593,12.767216,12.767216,17.789593,17.789593,0.647833,0.644062,0.647833,0.644062,12.789789,12.742442,17.813931,17.762860,12.789789,12.742442,17.813931,17.762860,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,1.125000,1.125000,0.625000,0.625000,0.645974,0.645974,0.645974,0.645974,12.766477,12.766477,17.788796,17.788796,12.766477,12.766477,17.788796,17.788796,0.649871,0.641982,0.649871,0.641982,12.815289,12.716245,17.841401,17.734565,12.815289,12.716245,17.841401,17.734565,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,1.125000,1.125000,0.625000,0.625000,0.645887,0.645887,0.645887,0.645887,12.765378,12.765378,17.787610,17.787610,12.765378,12.765378,17.787610,17.787610,0.653051,0.638769,0.653051,0.638769,12.854968,12.675654,17.884097,17.690672,12.854968,12.675654,17.884097,17.690672,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,1.125000,1.125000,0.625000,0.625000,0.645748,0.645748,0.645748,0.645748,12.763632,12.763632,17.785727,17.785727,12.763632,12.763632,17.785727,17.785727,0.657873,0.634055,0.657873,0.634055,12.914860,12.615817,17.948430,17.625853,12.914860,12.615817,17.948430,17.625853,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,1.125000,1.125000,0.625000,0.625000,0.645558,0.645558,0.645558,0.645558,12.761254,12.761254,17.783162,17.783162,12.761254,12.761254,17.783162,17.783162,0.664848,0.627172,0.664848,0.627172,13.000927,12.527894,18.040640,17.530358,13.000927,12.527894,18.040640,17.530358,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.125000,1.125000,0.625000,0.625000,0.645313,0.645313,0.645313,0.645313,12.758165,12.758165,17.779829,17.779829,12.758165,12.758165,17.779829,17.779829,0.675242,0.617572,0.675242,0.617572,13.127940,12.404092,18.176209,17.395388,13.127940,12.404092,18.176209,17.395388,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,1.125000,1.125000,0.625000,0.625000,0.644919,0.644919,0.644919,0.644919,12.753225,12.753225,17.774499,17.774499,12.753225,12.753225,17.774499,17.774499,0.689960,0.604290,0.689960,0.604290,13.305307,12.230546,18.364513,17.205182,13.305307,12.230546,18.364513,17.205182,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.125000,1.125000,0.625000,0.625000,0.644934,0.644934,0.644934,0.644934,12.753411,12.753411,17.774699,17.774699,12.753411,12.753411,17.774699,17.774699,0.709199,0.588392,0.709199,0.588392,13.532865,12.019272,18.604396,16.972029,13.532865,12.019272,18.604396,16.972029,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.125000,1.125000,0.750000,0.750000,0.677522,0.677522,0.677522,0.677522,13.155609,13.155609,16.611495,16.611495,13.155609,13.155609,16.611495,16.611495,0.677518,0.677518,0.677518,0.677518,13.155557,13.155556,16.611439,16.611438,13.155557,13.155556,16.611439,16.611438,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,1.125000,1.125000,0.750000,0.750000,0.677434,0.677434,0.677434,0.677434,13.154546,13.154546,16.610364,16.610364,13.154546,13.154546,16.610364,16.610364,0.677435,0.677425,0.677435,0.677425,13.154549,13.154433,16.610367,16.610245,13.154549,13.154433,16.610367,16.610245,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,1.125000,1.125000,0.750000,0.750000,0.677448,0.677448,0.677448,0.677448,13.154705,13.154705,16.610534,16.610534,13.154705,13.154705,16.610534,16.610534,0.677770,0.676960,0.677770,0.676960,13.158609,13.148794,16.614683,16.604250,13.158609,13.148794,16.614683,16.604250,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,1.125000,1.125000,0.750000,0.750000,0.677406,0.677406,0.677406,0.677406,13.154202,13.154202,16.609999,16.609999,13.154202,13.154202,16.609999,16.609999,0.678603,0.676010,0.678603,0.676010,13.168696,13.137273,16.625403,16.592000,13.168696,13.137273,16.625403,16.592000,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,1.125000,1.125000,0.750000,0.750000,0.677313,0.677313,0.677313,0.677313,13.153075,13.153075,16.608801,16.608801,13.153075,13.153075,16.608801,16.608801,0.680006,0.674438,0.680006,0.674438,13.185670,13.118162,16.643436,16.571673,13.185670,13.118162,16.643436,16.571673,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,1.125000,1.125000,0.750000,0.750000,0.677205,0.677205,0.677205,0.677205,13.151763,13.151763,16.607406,16.607406,13.151763,13.151763,16.607406,16.607406,0.682284,0.672084,0.682284,0.672084,13.213168,13.089504,16.672633,16.541173,13.213168,13.089504,16.672633,16.541173,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,1.125000,1.125000,0.750000,0.750000,0.677029,0.677029,0.677029,0.677029,13.149634,13.149634,16.605143,16.605143,13.149634,13.149634,16.605143,16.605143,0.685605,0.668531,0.685605,0.668531,13.253122,13.046103,16.715023,16.494944,13.253122,13.046103,16.715023,16.494944,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,1.125000,1.125000,0.750000,0.750000,0.676688,0.676688,0.676688,0.676688,13.145493,13.145493,16.600741,16.600741,13.145493,13.145493,16.600741,16.600741,0.690373,0.663315,0.690373,0.663315,13.310244,12.982069,16.775555,16.426648,13.310244,12.982069,16.775555,16.426648,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.125000,1.125000,0.750000,0.750000,0.676240,0.676240,0.676240,0.676240,13.140058,13.140058,16.594962,16.594962,13.140058,13.140058,16.594962,16.594962,0.697382,0.655947,0.697382,0.655947,13.393662,12.890979,16.863805,16.329313,13.393662,12.890979,16.863805,16.329313,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,1.125000,1.125000,0.750000,0.750000,0.675859,0.675859,0.675859,0.675859,13.135429,13.135429,16.590040,16.590040,13.135429,13.135429,16.590040,16.590040,0.707689,0.646072,0.707689,0.646072,13.515180,12.767697,16.992047,16.197240,13.515180,12.767697,16.992047,16.197240,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.125000,1.125000,0.750000,0.750000,0.675834,0.675834,0.675834,0.675834,13.135134,13.135134,16.589725,16.589725,13.135134,13.135134,16.589725,16.589725,0.721170,0.634177,0.721170,0.634177,13.672059,12.617376,17.157056,16.035664,13.672059,12.617376,17.157056,16.035664,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.125000,1.125000,0.875000,0.875000,0.705042,0.705042,0.705042,0.705042,13.484105,13.484105,15.617609,15.617609,13.484105,13.484105,15.617609,15.617609,0.705038,0.705038,0.705038,0.705038,13.484052,13.484051,15.617553,15.617553,13.484052,13.484051,15.617553,15.617553,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,1.125000,1.125000,0.875000,0.875000,0.705023,0.705023,0.705023,0.705023,13.483879,13.483879,15.617373,15.617373,13.483879,13.483879,15.617373,15.617373,0.705021,0.705016,0.705021,0.705016,13.483858,13.483791,15.617351,15.617281,13.483858,13.483791,15.617351,15.617281,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,1.125000,1.125000,0.875000,0.875000,0.704982,0.704982,0.704982,0.704982,13.483398,13.483398,15.616871,15.616871,13.483398,13.483398,15.616871,15.616871,0.705103,0.704731,0.705103,0.704731,13.484815,13.480445,15.618350,15.613790,13.484815,13.480445,15.618350,15.613790,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,1.125000,1.125000,0.875000,0.875000,0.704932,0.704932,0.704932,0.704932,13.482807,13.482807,15.616255,15.616255,13.482807,13.482807,15.616255,15.616255,0.705588,0.704069,0.705588,0.704069,13.490522,13.472656,15.624304,15.605662,13.490522,13.472656,15.624304,15.605662,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,1.125000,1.125000,0.875000,0.875000,0.704820,0.704820,0.704820,0.704820,13.481492,13.481492,15.614882,15.614882,13.481492,13.481492,15.614882,15.614882,0.706431,0.702996,0.706431,0.702996,13.500413,13.460019,15.634622,15.592474,13.500413,13.460019,15.634622,15.592474,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,1.125000,1.125000,0.875000,0.875000,0.704545,0.704545,0.704545,0.704545,13.478260,13.478260,15.611510,15.611510,13.478260,13.478260,15.611510,15.611510,0.707643,0.701230,0.707643,0.701230,13.514632,13.439183,15.649453,15.570723,13.514632,13.439183,15.649453,15.570723,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,1.125000,1.125000,0.875000,0.875000,0.704228,0.704228,0.704228,0.704228,13.474522,13.474522,15.607609,15.607609,13.474522,13.474522,15.607609,15.607609,0.709570,0.698728,0.709570,0.698728,13.537207,13.409614,15.672993,15.539844,13.537207,13.409614,15.672993,15.539844,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,1.125000,1.125000,0.875000,0.875000,0.703670,0.703670,0.703670,0.703670,13.467958,13.467958,15.600759,15.600759,13.467958,13.467958,15.600759,15.600759,0.712266,0.694976,0.712266,0.694976,13.568704,13.365098,15.705822,15.493331,13.568704,13.365098,15.705822,15.493331,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.125000,1.125000,0.875000,0.875000,0.703246,0.703246,0.703246,0.703246,13.462969,13.462969,15.595553,15.595553,13.462969,13.462969,15.595553,15.595553,0.716584,0.690057,0.716584,0.690057,13.618948,13.306470,15.758161,15.432026,13.618948,13.306470,15.758161,15.432026,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,1.125000,1.125000,0.875000,0.875000,0.703200,0.703200,0.703200,0.703200,13.462427,13.462427,15.594987,15.594987,13.462427,13.462427,15.594987,15.594987,0.723372,0.683803,0.723372,0.683803,13.697475,13.231459,15.839884,15.353514,13.697475,13.231459,15.839884,15.353514,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.125000,1.125000,0.875000,0.875000,0.702979,0.702979,0.702979,0.702979,13.459817,13.459817,15.592263,15.592263,13.459817,13.459817,15.592263,15.592263,0.731553,0.675661,0.731553,0.675661,13.791336,13.133029,15.937443,15.250357,13.791336,13.133029,15.937443,15.250357,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.125000,1.125000,1.000000,1.000000,0.729516,0.729516,0.729516,0.729516,13.768048,13.768048,14.763128,14.763128,13.768048,13.768048,14.763128,14.763128,0.729512,0.729512,0.729512,0.729512,13.767998,13.767997,14.763076,14.763076,13.767998,13.767997,14.763076,14.763076,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,1.125000,1.125000,1.000000,1.000000,0.729501,0.729501,0.729501,0.729501,13.767878,13.767878,14.762954,14.762954,13.767878,13.767878,14.762954,14.762954,0.729498,0.729496,0.729498,0.729496,13.767841,13.767811,14.762916,14.762886,13.767841,13.767811,14.762916,14.762886,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,1.125000,1.125000,1.000000,1.000000,0.729403,0.729403,0.729403,0.729403,13.766747,13.766747,14.761798,14.761798,13.766747,13.766747,14.761798,14.761798,0.729406,0.729373,0.729406,0.729373,13.766782,13.766403,14.761834,14.761447,13.766782,13.766403,14.761834,14.761447,
