mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,c111 = 1.000000,c112 = 1.000000,c121 = 1.000000,c122 = 1.000000,c211 = 1.000000,c212 = 1.000000,c221 = 1.000000,c222 = 1.000000,data are below
rho,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,HOa11,HOa12,HOa21,HOa22,HOb111,HOb112,HOb211,HOb212,HOb121,HOb122,HOb221,HOb222,dR2da,
0.500000,1.375000,0.500000,0.625000,1.375000,0.622351,0.622351,0.622351,0.622351,10.905589,10.905589,17.462838,17.462838,19.407733,19.407733,10.905589,10.905589,0.617327,0.627060,0.617327,0.627060,10.844823,10.962257,17.391908,17.528790,19.337614,19.472874,10.844823,10.962257,-5.317559,
0.500000,1.375000,0.500000,0.625000,1.500000,0.624787,0.624787,0.624787,0.624787,10.934937,10.934937,17.497018,17.497018,19.441499,19.441499,10.291641,10.291641,0.620080,0.629274,0.620080,0.629274,10.878163,10.988807,17.430852,17.559627,19.376120,19.503313,10.236787,10.343704,-4.700164,
0.500000,1.375000,0.500000,0.750000,0.500000,0.566442,0.566442,0.566442,0.566442,10.211725,10.211725,15.059889,15.059889,18.590294,18.590294,18.590294,18.590294,0.557048,0.573005,0.557048,0.573005,10.091199,10.295244,14.916576,15.158813,18.444461,18.690671,18.444461,18.690671,-29.166299,
0.500000,1.375000,0.500000,0.750000,0.625000,0.589309,0.589309,0.589309,0.589309,10.500291,10.500291,15.400342,15.400342,18.934771,18.934771,16.985641,16.985641,0.579457,0.596641,0.579457,0.596641,10.376795,10.591404,15.255100,15.507061,18.788149,19.042186,16.838292,17.093764,-22.266730,
0.500000,1.375000,0.500000,0.750000,0.750000,0.606054,0.606054,0.606054,0.606054,10.707371,10.707371,15.642358,15.642358,19.177982,19.177982,15.642358,15.642358,0.596204,0.613764,0.596204,0.613764,10.585984,10.801558,15.500723,15.751807,19.035815,19.287521,15.500723,15.751807,-17.645665,
0.500000,1.375000,0.500000,0.750000,0.875000,0.618495,0.618495,0.618495,0.618495,10.858984,10.858984,15.818348,15.818348,19.353979,19.353979,14.494411,14.494411,0.608874,0.626363,0.608874,0.626363,10.741909,10.953884,15.682538,15.927993,19.218227,19.463264,14.361457,14.601865,-14.411031,
0.500000,1.375000,0.500000,0.750000,1.000000,0.627934,0.627934,0.627934,0.627934,10.972752,10.972752,15.949746,15.949746,19.484913,19.484913,13.500362,13.500362,0.618609,0.635828,0.618609,0.635828,10.860366,11.067073,15.819947,16.058256,19.355576,19.592738,13.376500,13.604108,-12.106647,
0.500000,1.375000,0.500000,0.750000,1.125000,0.635054,0.635054,0.635054,0.635054,11.057862,11.057862,16.047676,16.047676,19.582237,19.582237,12.628533,12.628533,0.626030,0.642931,0.626030,0.642931,10.949892,11.151311,15.923388,16.154840,19.458680,19.688485,12.513241,12.728198,-10.414810,
0.500000,1.375000,0.500000,0.750000,1.250000,0.640460,0.640460,0.640460,0.640460,11.122073,11.122073,16.121352,16.121352,19.655311,19.655311,11.857481,11.857481,0.631691,0.648313,0.631691,0.648313,11.017731,11.214757,16.001539,16.227384,19.536413,19.760257,11.749634,11.953225,-9.165639,
0.500000,1.375000,0.500000,0.750000,1.375000,0.644555,0.644555,0.644555,0.644555,11.170489,11.170489,16.176787,16.176787,19.710211,19.710211,11.170489,11.170489,0.635979,0.652413,0.635979,0.652413,11.068867,11.262858,16.060316,16.282267,19.594782,19.814477,11.068867,11.262858,-8.239112,
0.500000,1.375000,0.500000,0.750000,1.500000,0.647640,0.647640,0.647640,0.647640,11.206843,11.206843,16.218344,16.218344,19.751320,19.751320,10.554566,10.554566,0.639187,0.655549,0.639187,0.655549,11.106983,11.299509,16.104053,16.324019,19.638165,19.855679,10.457964,10.644252,-7.553479,
0.500000,1.375000,0.500000,0.875000,0.500000,0.575666,0.575666,0.575666,0.575666,10.328940,10.328940,13.889008,13.889008,18.731010,18.731010,18.731010,18.731010,0.567070,0.581399,0.567070,0.581399,10.219735,10.401236,13.763161,13.972110,18.599945,18.817260,18.599945,18.817260,-31.091282,
0.500000,1.375000,0.500000,0.875000,0.625000,0.600837,0.600837,0.600837,0.600837,10.643240,10.643240,14.249070,14.249070,19.103012,19.103012,17.155057,17.155057,0.590948,0.607891,0.590948,0.607891,10.520719,10.729881,14.109085,14.347774,18.958909,19.204222,17.009925,17.257150,-24.248934,
0.500000,1.375000,0.500000,0.875000,0.750000,0.619367,0.619367,0.619367,0.619367,10.869540,10.869540,14.506377,14.506377,19.366168,19.366168,15.830563,15.830563,0.608849,0.627304,0.608849,0.627304,10.741598,10.965194,14.361104,14.614652,19.217865,19.476244,15.682177,15.941034,-19.619352,
0.500000,1.375000,0.500000,0.875000,0.875000,0.633402,0.633402,0.633402,0.633402,11.038160,11.038160,14.697053,14.697053,19.559755,19.559755,14.697053,14.697053,0.622592,0.641921,0.622592,0.641921,10.908494,11.139374,14.550505,14.811079,19.411078,19.674948,14.550505,14.811079,-16.383284,
0.500000,1.375000,0.500000,0.875000,1.000000,0.644046,0.644046,0.644046,0.644046,11.164480,11.164480,14.839314,14.839314,19.703406,19.703406,13.711052,13.711052,0.633124,0.652982,0.633124,0.652982,11.034849,11.269509,14.693318,14.957220,19.555974,19.821962,13.568685,13.826141,-14.030378,
0.500000,1.375000,0.500000,0.875000,1.125000,0.652211,0.652211,0.652211,0.652211,11.260488,11.260488,14.947106,14.947106,19.811809,19.811809,12.844499,12.844499,0.641254,0.661474,0.641254,0.661474,11.131474,11.368465,14.802190,15.067997,19.665984,19.932935,12.707051,12.959374,-12.294184,
0.500000,1.375000,0.500000,0.875000,1.250000,0.658505,0.658505,0.658505,0.658505,11.333971,11.333971,15.029416,15.029416,19.894331,19.894331,12.076304,12.076304,0.647530,0.668047,0.647530,0.668047,11.205541,11.444495,14.885450,15.152903,19.749850,20.017724,11.943708,12.190338,-10.998757,
0.500000,1.375000,0.500000,0.875000,1.375000,0.663414,0.663414,0.663414,0.663414,11.390954,11.390954,15.093130,15.093130,19.958058,19.958058,11.390954,11.390954,0.652410,0.673238,0.652410,0.673238,11.262816,11.504194,14.949716,15.219448,19.814430,20.084013,11.262816,11.504194,-10.034855,
0.500000,1.375000,0.500000,0.875000,1.500000,0.667096,0.667096,0.667096,0.667096,11.433529,11.433529,15.140668,15.140668,20.005520,20.005520,10.774033,10.774033,0.656046,0.677237,0.656046,0.677237,11.305311,11.549975,14.997333,15.270405,19.862192,20.134679,10.649868,10.886865,-9.294296,
0.500000,1.375000,0.500000,1.000000,0.500000,0.582815,0.582815,0.582815,0.582815,10.419021,10.419021,12.887492,12.887492,18.838415,18.838415,18.838415,18.838415,0.575753,0.587327,0.575753,0.587327,10.330044,10.475542,12.788403,12.950350,18.732331,18.905482,18.732331,18.905482,-32.208216,
0.500000,1.375000,0.500000,1.000000,0.625000,0.610089,0.610089,0.610089,0.610089,10.756757,10.756757,13.262074,13.262074,19.235501,19.235501,17.288728,17.288728,0.600942,0.616369,0.600942,0.616369,10.644527,10.833206,13.137870,13.346526,19.104520,19.324176,17.156577,17.378323,-25.435984,
0.500000,1.375000,0.500000,1.000000,0.750000,0.630397,0.630397,0.630397,0.630397,11.002257,11.002257,13.532834,13.532834,19.518712,19.518712,15.983730,15.983730,0.619992,0.637948,0.619992,0.637948,10.877101,11.092274,13.394960,13.631796,19.374893,19.621437,15.839309,16.087183,-20.846301,
0.500000,1.375000,0.500000,1.000000,0.875000,0.645791,0.645791,0.645791,0.645791,11.185068,11.185068,13.733630,13.733630,19.726708,19.726708,14.862453,14.862453,0.634605,0.654296,0.634605,0.654296,11.052507,11.284882,13.588099,13.842968,19.576129,19.839248,14.713236,14.974449,-17.594156,
0.500000,1.375000,0.500000,1.000000,1.000000,0.657669,0.657669,0.657669,0.657669,11.324236,11.324236,13.886018,13.886018,19.883421,19.883421,13.886018,13.886018,0.645977,0.666928,0.645977,0.666928,11.187264,11.431584,13.736037,14.003288,19.729191,20.003355,13.736037,14.003288,-15.232459,
0.500000,1.375000,0.500000,1.000000,1.125000,0.666858,0.666858,0.666858,0.666858,11.430776,11.430776,14.002406,14.002406,20.002455,20.002455,13.025598,13.025598,0.654815,0.676746,0.654815,0.676746,11.290943,11.544365,13.849600,14.126234,19.846058,20.128479,12.876914,13.146196,-13.473430,
0.500000,1.375000,0.500000,1.000000,1.250000,0.674090,0.674090,0.674090,0.674090,11.513967,11.513967,14.093122,14.093122,20.094842,20.094842,12.261981,12.261981,0.661776,0.684526,0.661776,0.684526,11.371967,11.632978,13.938190,14.222648,19.936849,20.226164,12.115514,12.384647,-12.159940,
0.500000,1.375000,0.500000,1.000000,1.375000,0.679668,0.679668,0.679668,0.679668,11.577724,11.577724,14.162548,14.162548,20.165317,20.165317,11.577724,11.577724,0.667086,0.690608,0.667086,0.690608,11.433410,11.701779,14.005281,14.297393,20.005388,20.301632,11.433410,11.701779,-11.152105,
0.500000,1.375000,0.500000,1.000000,1.500000,0.683995,0.683995,0.683995,0.683995,11.626951,11.626951,14.216095,14.216095,20.219537,20.219537,10.961488,10.961488,0.671148,0.695438,0.671148,0.695438,11.480201,11.756130,14.056319,14.356371,20.057403,20.361019,10.819249,11.086780,-10.380845,
0.500000,1.375000,0.500000,1.125000,0.500000,0.588069,0.588069,0.588069,0.588069,10.484810,10.484810,12.014932,12.014932,18.916456,18.916456,18.916456,18.916456,0.583337,0.591382,0.583337,0.591382,10.425582,10.526120,11.951273,12.059305,18.846213,18.965287,18.846213,18.965287,-32.735991,
0.500000,1.375000,0.500000,1.125000,0.625000,0.617574,0.617574,0.617574,0.617574,10.847821,10.847821,12.404113,12.404113,19.341079,19.341079,17.395412,17.395412,0.609741,0.622751,0.609741,0.622751,10.752502,10.910411,12.302086,12.471047,19.230553,19.413285,17.283732,17.468458,-26.120211,
0.500000,1.375000,0.500000,1.125000,0.750000,0.639492,0.639492,0.639492,0.639492,11.110599,11.110599,12.684792,12.684792,19.642276,19.642276,16.108200,16.108200,0.629806,0.646269,0.629806,0.646269,10.995179,11.190695,12.561617,12.770169,19.510610,19.733072,15.975581,16.199892,-21.568831,
0.500000,1.375000,0.500000,1.125000,0.875000,0.656234,0.656234,0.656234,0.656234,11.307501,11.307501,12.894533,12.894533,19.864650,19.864650,14.999785,14.999785,0.645296,0.664272,0.645296,0.664272,11.179232,11.400894,12.757956,12.993845,19.720106,19.969150,14.855896,15.104233,-18.329822,
0.500000,1.375000,0.500000,1.125000,1.000000,0.669275,0.669275,0.669275,0.669275,11.458647,11.458647,13.055203,13.055203,20.033461,20.033461,14.032814,14.032814,0.657540,0.678434,0.657540,0.678434,11.322734,11.563645,12.910739,13.166648,19.881737,20.149779,13.884376,14.147224,-15.968703,
0.500000,1.375000,0.500000,1.125000,1.125000,0.679528,0.679528,0.679528,0.679528,11.576132,11.576132,13.179894,13.179894,20.163561,20.163561,13.179894,13.179894,0.667046,0.689484,0.667046,0.689484,11.432947,11.689093,13.027905,13.299619,20.004872,20.287742,13.027905,13.299619,-14.210978,
0.500000,1.375000,0.500000,1.125000,1.250000,0.687497,0.687497,0.687497,0.687497,11.666632,11.666632,13.275826,13.275826,20.263120,20.263120,12.419320,12.419320,0.674465,0.698225,0.674465,0.698225,11.518260,11.787378,13.118494,13.403658,20.099596,20.395069,12.266406,12.543667,-12.864469,
0.500000,1.375000,0.500000,1.125000,1.375000,0.693774,0.693774,0.693774,0.693774,11.737430,11.737430,13.350802,13.350802,20.340609,20.340609,11.737430,11.737430,0.680253,0.705214,0.680253,0.705214,11.584394,11.865366,13.188656,13.486127,20.172674,20.479762,11.584394,11.865366,-11.833189,
0.500000,1.375000,0.500000,1.125000,1.500000,0.698711,0.698711,0.698711,0.698711,11.792814,11.792814,13.409410,13.409410,20.400987,20.400987,11.122375,11.122375,0.684790,0.710880,0.684790,0.710880,11.635962,11.928199,13.243326,13.552515,20.229444,20.547696,10.970225,11.253795,-11.037984,
0.500000,1.375000,0.500000,1.250000,0.500000,0.592519,0.592519,0.592519,0.592519,10.540267,10.540267,11.255338,11.255338,18.981978,18.981978,18.981978,18.981978,0.589995,0.594013,0.589995,0.594013,10.508843,10.558825,11.222761,11.274576,18.944880,19.003852,18.944880,19.003852,-33.048878,
0.500000,1.375000,0.500000,1.250000,0.625000,0.623647,0.623647,0.623647,0.623647,10.921217,10.921217,11.649823,11.649823,19.425721,19.425721,17.481044,17.481044,0.617567,0.627527,0.617567,0.627527,10.847733,10.967863,11.573794,11.698069,19.340978,19.479305,17.395310,17.535304,-26.472088,
0.500000,1.375000,0.500000,1.250000,0.750000,0.647089,0.647089,0.647089,0.647089,11.200352,11.200352,11.938348,11.938348,19.743988,19.743988,16.210929,16.210929,0.638591,0.652828,0.638591,0.652828,11.099911,11.267711,11.834580,12.007906,19.630124,19.819938,16.095944,16.287799,-21.970007,
0.500000,1.375000,0.500000,1.250000,0.875000,0.665167,0.665167,0.665167,0.665167,11.411240,11.411240,12.156034,12.156034,19.980688,19.980688,15.115787,15.115787,0.654979,0.672437,0.654979,0.672437,11.292861,11.495003,12.033871,12.242427,19.848213,20.073825,14.983389,15.209211,-18.762299,
0.500000,1.375000,0.500000,1.250000,1.000000,0.679356,0.679356,0.679356,0.679356,11.574162,11.574162,12.324034,12.324034,20.161387,20.161387,14.158672,14.158672,0.667911,0.687892,0.667911,0.687892,11.442926,11.671106,12.188720,12.423928,20.015979,20.268027,14.015664,14.264082,-16.414569,
0.500000,1.375000,0.500000,1.250000,1.125000,0.690438,0.690438,0.690438,0.690438,11.699859,11.699859,12.453546,12.453546,20.299530,20.299530,13.311021,13.311021,0.678008,0.700060,0.678008,0.700060,11.558791,11.807896,12.308190,12.564789,20.144418,20.417392,13.161500,13.425363,-14.637977,
0.500000,1.375000,0.500000,1.250000,1.250000,0.699211,0.699211,0.699211,0.699211,11.798405,11.798405,12.555019,12.555019,20.407070,20.407070,12.555019,12.555019,0.686027,0.709852,0.686027,0.709852,11.649989,11.916822,12.402173,12.676881,20.244854,20.535416,12.402173,12.676881,-13.282148,
0.500000,1.375000,0.500000,1.250000,1.375000,0.706218,0.706218,0.706218,0.706218,11.876520,11.876520,12.635415,12.635415,20.491841,20.491841,11.876520,11.876520,0.692300,0.717719,0.692300,0.717719,11.720841,12.003606,12.475155,12.766139,20.322483,20.628873,11.720841,12.003606,-12.241084,
0.500000,1.375000,0.500000,1.250000,1.500000,0.711746,0.711746,0.711746,0.711746,11.937783,11.937783,12.698443,12.698443,20.558035,20.558035,11.263102,11.263102,0.697183,0.724088,0.697183,0.724088,11.775705,12.073381,12.531650,12.837872,20.382357,20.703647,11.105773,11.394823,-11.428415,
0.500000,1.375000,0.500000,1.375000,0.500000,0.595723,0.595723,0.595723,0.595723,10.580026,10.580026,10.580026,10.580026,19.028808,19.028808,19.028808,19.028808,0.595721,0.595720,0.595721,0.595720,10.580007,10.579991,10.580007,10.579991,19.028785,19.028766,19.028785,19.028766,-33.079696,
0.500000,1.375000,0.500000,1.375000,0.625000,0.628590,0.628590,0.628590,0.628590,10.980610,10.980610,10.980610,10.980610,19.493920,19.493920,17.550110,17.550110,0.624586,0.631055,0.624586,0.631055,10.932519,11.010133,10.932519,11.010133,19.438719,19.527724,17.494203,17.584365,-26.601209,
0.500000,1.375000,0.500000,1.375000,0.750000,0.653467,0.653467,0.653467,0.653467,11.275193,11.275193,11.275193,11.275193,19.828354,19.828354,16.296325,16.296325,0.646514,0.658007,0.646514,0.658007,11.193591,11.328166,11.193591,11.328166,19.736346,19.887827,16.203202,16.356625,-22.154361,
0.500000,1.375000,0.500000,1.375000,0.875000,0.672859,0.672859,0.672859,0.672859,11.499846,11.499846,11.499846,11.499846,20.079195,20.079195,15.214606,15.214606,0.663792,0.679143,0.663792,0.679143,11.395338,11.571739,11.395338,11.571739,19.962951,20.158713,15.098027,15.294607,-18.988845,
0.500000,1.375000,0.500000,1.375000,1.000000,0.687999,0.687999,0.687999,0.687999,11.672307,11.672307,11.672307,11.672307,20.269344,20.269344,14.265387,14.265387,0.677307,0.695734,0.677307,0.695734,11.550774,11.759449,11.550774,11.759449,20.135563,20.364639,14.133212,14.359971,-16.640655,
0.500000,1.375000,0.500000,1.375000,1.125000,0.699980,0.699980,0.699980,0.699980,11.807003,11.807003,11.807003,11.807003,20.416421,20.416421,13.424419,13.424419,0.688058,0.709039,0.688058,0.709039,11.672977,11.907820,11.672977,11.907820,20.270079,20.525692,13.282548,13.530988,-14.867375,
0.500000,1.375000,0.500000,1.375000,1.250000,0.709579,0.709579,0.709579,0.709579,11.913808,11.913808,11.913808,11.913808,20.532161,20.532161,12.673780,12.673780,0.696563,0.719734,0.696563,0.719734,11.768749,12.025721,11.768749,12.025721,20.374777,20.652608,12.524488,12.788877,-13.513506,
0.500000,1.375000,0.500000,1.375000,1.375000,0.717204,0.717204,0.717204,0.717204,11.997938,11.997938,11.997938,11.997938,20.622785,20.622785,11.997938,11.997938,0.703270,0.728406,0.703270,0.728406,11.843716,12.120442,11.843716,12.120442,20.456293,20.753896,11.843716,12.120442,-12.457897,
0.500000,1.375000,0.500000,1.375000,1.500000,0.723302,0.723302,0.723302,0.723302,12.064786,12.064786,12.064786,12.064786,20.694454,20.694454,11.386471,11.386471,0.708539,0.735488,0.708539,0.735488,11.902284,12.197212,11.902284,12.197212,20.519711,20.835551,11.228633,11.515190,-11.632798,
0.500000,1.375000,0.500000,1.500000,0.500000,0.598140,0.598140,0.598140,0.598140,10.609936,10.609936,9.977832,9.977832,19.063956,19.063956,19.063956,19.063956,0.600690,0.596507,0.600690,0.596507,10.641421,10.589733,10.008211,9.958341,19.100881,19.040222,19.100881,19.040222,-32.950128,
0.500000,1.375000,0.500000,1.500000,0.625000,0.632606,0.632606,0.632606,0.632606,11.028667,11.028667,10.382236,10.382236,19.548913,19.548913,17.605845,17.605845,0.630927,0.633599,0.630927,0.633599,11.008604,11.040517,10.362840,10.393692,19.525974,19.562445,17.582592,17.619567,-26.577270,
0.500000,1.375000,0.500000,1.500000,0.750000,0.658847,0.658847,0.658847,0.658847,11.337942,11.337942,10.681461,10.681461,19.898780,19.898780,16.367740,16.367740,0.653719,0.662086,0.653719,0.662086,11.278139,11.375571,10.623566,10.717897,19.831668,19.940877,16.299682,16.410484,-22.190459,
0.500000,1.375000,0.500000,1.500000,0.875000,0.679406,0.679406,0.679406,0.679406,11.574743,11.574743,10.910872,10.910872,20.162028,20.162028,15.297946,15.297946,0.671748,0.684547,0.671748,0.684547,11.487085,11.633207,10.825919,10.967554,20.065042,20.226415,15.200388,15.362883,-19.058661,
0.500000,1.375000,0.500000,1.500000,1.000000,0.695535,0.695535,0.695535,0.695535,11.757217,11.757217,11.087835,11.087835,20.362204,20.362204,14.357550,14.357550,0.685907,0.702294,0.685907,0.702294,11.648636,11.832842,10.982515,11.161221,20.243368,20.444492,14.239667,14.439510,-16.727431,
0.500000,1.375000,0.500000,1.500000,1.125000,0.708427,0.708427,0.708427,0.708427,11.901042,11.901042,11.227427,11.227427,20.518368,20.518368,13.523829,13.523829,0.697249,0.716628,0.697249,0.716628,11.776437,11.991601,11.106483,11.315371,20.383155,20.615975,13.392083,13.619455,-14.966800,
0.500000,1.375000,0.500000,1.500000,1.250000,0.718722,0.718722,0.718722,0.718722,12.014621,12.014621,11.337732,11.337732,20.640699,20.640699,12.777465,12.777465,0.706233,0.728196,0.706233,0.728196,11.876688,12.118158,11.203783,11.438339,20.492023,20.751461,12.635588,12.883891,-13.607543,
0.500000,1.375000,0.500000,1.500000,1.375000,0.726993,0.726993,0.726993,0.726993,12.105062,12.105062,11.425611,11.425611,20.737490,20.737490,12.105062,12.105062,0.713382,0.737641,0.713382,0.737641,11.955840,12.220455,11.280638,11.537791,20.577497,20.860196,11.955840,12.220455,-12.547746,
0.500000,1.375000,0.500000,1.500000,1.500000,0.733427,0.733427,0.733427,0.733427,12.174929,12.174929,11.493525,11.493525,20.811891,20.811891,11.493525,11.493525,0.719039,0.745404,0.719039,0.745404,12.018092,12.303858,11.341105,11.618911,20.644424,20.948340,11.341105,11.618911,-11.689486,
0.500000,1.375000,0.625000,0.500000,0.500000,0.559920,0.559920,0.559920,0.559920,10.128170,10.128170,18.489319,18.489319,16.538838,16.538838,18.489319,18.489319,0.555249,0.563642,0.555249,0.563642,10.067986,10.175917,18.416239,18.547090,16.465778,16.596640,18.416239,18.547090,-13.505812,
0.500000,1.375000,0.625000,0.500000,0.625000,0.578802,0.578802,0.578802,0.578802,10.368533,10.368533,18.778296,18.778296,16.828401,16.828401,16.828401,16.828401,0.575590,0.581478,0.575590,0.581478,10.327975,10.402229,18.729857,18.818443,16.779789,16.868714,16.779789,16.868714,-7.423984,
