mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,rhoA = rhoB = 0.5,sigma =0.100000,data are below
cA11,cA12,cA21,cA22,cB11,cB12,cB21,cB22,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,FPa11,FPa12,FPa21,FPa22,FPb111,FPb112,FPb211,FPb212,FPb121,FPb122,FPb221,FPb222,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.625000,0.625000,0.662500,0.568100,0.568100,0.568100,0.568100,16.157566,16.157566,16.665410,16.665410,16.665410,16.665410,16.157566,16.157566,0.570848,0.565239,0.565239,0.570848,16.199552,16.113663,16.707546,16.621345,16.621345,16.707546,16.113663,16.199552,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.637500,0.637500,0.662500,0.570872,0.570872,0.570872,0.570872,16.199920,16.199920,16.535080,16.535080,16.535080,16.535080,16.199920,16.199920,0.572544,0.569070,0.569070,0.572544,16.225368,16.172405,16.560590,16.507496,16.507496,16.560590,16.172405,16.225368,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.650000,0.650000,0.662500,0.573670,0.573670,0.573670,0.573670,16.242463,16.242463,16.408382,16.408382,16.408382,16.408382,16.242463,16.242463,0.574372,0.572841,0.572841,0.574372,16.253107,16.229879,16.419040,16.395783,16.395783,16.419040,16.229879,16.253107,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.662500,0.662500,0.662500,0.576405,0.576405,0.576405,0.576405,16.283876,16.283876,16.283876,16.283876,16.283876,16.283876,16.283876,16.283876,0.576403,0.576403,0.576403,0.576403,16.283843,16.283843,16.283843,16.283843,16.283843,16.283843,16.283843,16.283843,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.675000,0.675000,0.662500,0.579088,0.579088,0.579088,0.579088,16.324323,16.324323,16.161612,16.161612,16.161612,16.161612,16.324323,16.324323,0.578273,0.579770,0.579770,0.578273,16.312059,16.334569,16.149365,16.171844,16.171844,16.149365,16.334569,16.312059,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.687500,0.687500,0.662500,0.581845,0.581845,0.581845,0.581845,16.365700,16.365700,16.043374,16.043374,16.043374,16.043374,16.365700,16.365700,0.580041,0.583502,0.583502,0.580041,16.338638,16.390479,16.016387,16.068086,16.068086,16.016387,16.390479,16.338638,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.700000,0.700000,0.662500,0.584432,0.584432,0.584432,0.584432,16.404352,16.404352,15.925414,15.925414,15.925414,15.925414,16.404352,16.404352,0.581663,0.587078,0.587078,0.581663,16.362967,16.443734,15.884205,15.964633,15.964633,15.884205,16.443734,16.362967,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.712500,0.712500,0.662500,0.586955,0.586955,0.586955,0.586955,16.441901,16.441901,15.809255,15.809255,15.809255,15.809255,16.441901,16.441901,0.583253,0.590573,0.590573,0.583253,16.386754,16.495487,15.754428,15.862541,15.862541,15.754428,16.495487,16.386754,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.725000,0.725000,0.662500,0.589437,0.589437,0.589437,0.589437,16.478697,16.478697,15.695153,15.695153,15.695153,15.695153,16.478697,16.478697,0.584813,0.594012,0.594012,0.584813,16.410046,16.546141,15.627013,15.762119,15.762119,15.627013,16.546141,16.410046,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.737500,0.737500,0.662500,0.591860,0.591860,0.591860,0.591860,16.514483,16.514483,15.582767,15.582767,15.582767,15.582767,16.514483,16.514483,0.586344,0.597394,0.597394,0.586344,16.432828,16.595672,15.501856,15.663257,15.663257,15.501856,16.595672,16.432828,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.750000,0.750000,0.662500,0.594244,0.594244,0.594244,0.594244,16.549540,16.549540,15.472292,15.472292,15.472292,15.472292,16.549540,16.549540,0.587841,0.600723,0.600723,0.587841,16.455065,16.644168,15.378840,15.565956,15.565956,15.378840,16.644168,16.455065,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.762500,0.762500,0.662500,0.596570,0.596570,0.596570,0.596570,16.583628,16.583628,15.363409,15.363409,15.363409,15.363409,16.583628,16.583628,0.589306,0.603997,0.603997,0.589306,16.476768,16.691631,15.257898,15.470140,15.470140,15.257898,16.691631,16.476768,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.775000,0.775000,0.662500,0.598858,0.598858,0.598858,0.598858,16.617033,16.617033,15.256327,15.256327,15.256327,15.256327,16.617033,16.617033,0.590736,0.607225,0.607225,0.590736,16.497903,16.738169,15.138919,15.375841,15.375841,15.138919,16.738169,16.497903,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.787500,0.787500,0.662500,0.601091,0.601091,0.601091,0.601091,16.649517,16.649517,15.150738,15.150738,15.150738,15.150738,16.649517,16.649517,0.592136,0.610400,0.610400,0.592136,16.518543,16.783720,15.021904,15.282922,15.282922,15.021904,16.783720,16.518543,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.800000,0.800000,0.662500,0.603288,0.603288,0.603288,0.603288,16.681368,16.681368,15.046858,15.046858,15.046858,15.046858,16.681368,16.681368,0.593503,0.613530,0.613530,0.593503,16.538654,16.828399,14.906748,15.191429,15.191429,14.906748,16.828399,16.538654,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.812500,0.812500,0.662500,0.605432,0.605432,0.605432,0.605432,16.712354,16.712354,14.944390,14.944390,14.944390,14.944390,16.712354,16.712354,0.594837,0.616615,0.616615,0.594837,16.558249,16.872227,14.793400,15.101317,15.101317,14.793400,16.872227,16.558249,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.825000,0.825000,0.662500,0.607544,0.607544,0.607544,0.607544,16.742765,16.742765,14.843557,14.843557,14.843557,14.843557,16.742765,16.742765,0.596145,0.619651,0.619651,0.596145,16.577407,16.915158,14.681872,15.012475,15.012475,14.681872,16.915158,16.577407,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.837500,0.837500,0.662500,0.609617,0.609617,0.609617,0.609617,16.772515,16.772515,14.744213,14.744213,14.744213,14.744213,16.772515,16.772515,0.597422,0.622646,0.622646,0.597422,16.596085,16.957306,14.572062,14.924955,14.924955,14.572062,16.957306,16.596085,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.850000,0.850000,0.662500,0.611642,0.611642,0.611642,0.611642,16.801482,16.801482,14.646182,14.646182,14.646182,14.646182,16.801482,16.801482,0.598666,0.625609,0.625609,0.598666,16.614238,16.998806,14.463867,14.838833,14.838833,14.463867,16.998806,16.614238,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.862500,0.862500,0.662500,0.613636,0.613636,0.613636,0.613636,16.829916,16.829916,14.549650,14.549650,14.549650,14.549650,16.829916,16.829916,0.599888,0.628523,0.628523,0.599888,16.632028,17.039440,14.357388,14.753836,14.753836,14.357388,17.039440,16.632028,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.875000,0.875000,0.662500,0.615581,0.615581,0.615581,0.615581,16.857569,16.857569,14.454323,14.454323,14.454323,14.454323,16.857569,16.857569,0.601077,0.631405,0.631405,0.601077,16.649316,17.079445,14.252436,14.670145,14.670145,14.252436,17.079445,16.649316,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.887500,0.887500,0.662500,0.617497,0.617497,0.617497,0.617497,16.884725,16.884725,14.360426,14.360426,14.360426,14.360426,16.884725,16.884725,0.602240,0.634246,0.634246,0.602240,16.666197,17.118697,14.149051,14.587586,14.587586,14.149051,17.118697,16.666197,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.900000,0.900000,0.662500,0.619367,0.619367,0.619367,0.619367,16.911149,16.911149,14.267681,14.267681,14.267681,14.267681,16.911149,16.911149,0.603380,0.637044,0.637044,0.603380,16.682696,17.157199,14.047207,14.506113,14.506113,14.047207,17.157199,16.682696,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.912500,0.912500,0.662500,0.621209,0.621209,0.621209,0.621209,16.937110,16.937110,14.176302,14.176302,14.176302,14.176302,16.937110,16.937110,0.604495,0.639802,0.639802,0.604495,16.698824,17.194990,13.946867,14.425717,14.425717,13.946867,17.194990,16.698824,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.925000,0.925000,0.662500,0.623016,0.623016,0.623016,0.623016,16.962499,16.962499,14.086137,14.086137,14.086137,14.086137,16.962499,16.962499,0.605590,0.642515,0.642515,0.605590,16.714632,17.232000,13.848032,14.346285,14.346285,13.848032,17.232000,16.714632,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.937500,0.937500,0.662500,0.624779,0.624779,0.624779,0.624779,16.987202,16.987202,13.997032,13.997032,13.997032,13.997032,16.987202,16.987202,0.606660,0.645196,0.645196,0.606660,16.730041,17.268437,13.750582,14.267975,14.267975,13.750582,17.268437,16.730041,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.950000,0.950000,0.662500,0.626517,0.626517,0.626517,0.626517,17.011489,17.011489,13.909206,13.909206,13.909206,13.909206,17.011489,17.011489,0.607710,0.647835,0.647835,0.607710,16.745145,17.304139,13.654563,14.190588,14.190588,13.654563,17.304139,16.745145,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.962500,0.962500,0.662500,0.628222,0.628222,0.628222,0.628222,17.035249,17.035249,13.822510,13.822510,13.822510,13.822510,17.035249,17.035249,0.608738,0.650437,0.650437,0.608738,16.759909,17.339217,13.559902,14.114191,14.114191,13.559902,17.339217,16.759909,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.975000,0.975000,0.662500,0.629885,0.629885,0.629885,0.629885,17.058367,17.058367,13.736796,13.736796,13.736796,13.736796,17.058367,17.058367,0.609742,0.653012,0.653012,0.609742,16.774306,17.373785,13.466532,14.038854,14.038854,13.466532,17.373785,16.774306,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,0.987500,0.987500,0.662500,0.631526,0.631526,0.631526,0.631526,17.081112,17.081112,13.652284,13.652284,13.652284,13.652284,17.081112,17.081112,0.610728,0.655546,0.655546,0.610728,16.788421,17.407670,13.374493,13.964374,13.964374,13.374493,17.407670,16.788421,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.000000,1.000000,0.662500,0.633135,0.633135,0.633135,0.633135,17.103373,17.103373,13.568829,13.568829,13.568829,13.568829,17.103373,17.103373,0.611694,0.658047,0.658047,0.611694,16.802225,17.440982,13.283722,13.890822,13.890822,13.283722,17.440982,16.802225,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.012500,1.012500,0.662500,0.634705,0.634705,0.634705,0.634705,17.125032,17.125032,13.486286,13.486286,13.486286,13.486286,17.125032,17.125032,0.612638,0.660522,0.660522,0.612638,16.815693,17.473836,13.194159,13.818270,13.818270,13.194159,17.473836,16.815693,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.025000,1.025000,0.662500,0.636255,0.636255,0.636255,0.636255,17.146357,17.146357,13.404874,13.404874,13.404874,13.404874,17.146357,17.146357,0.613565,0.662958,0.662958,0.613565,16.828903,17.506052,13.105842,13.746513,13.746513,13.105842,17.506052,16.828903,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.037500,1.037500,0.662500,0.637774,0.637774,0.637774,0.637774,17.167225,17.167225,13.324445,13.324445,13.324445,13.324445,17.167225,17.167225,0.614473,0.665364,0.665364,0.614473,16.841827,17.537739,13.018711,13.675626,13.675626,13.018711,17.537739,16.841827,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.050000,1.050000,0.662500,0.639256,0.639256,0.639256,0.639256,17.187529,17.187529,13.244867,13.244867,13.244867,13.244867,17.187529,17.187529,0.615363,0.667738,0.667738,0.615363,16.854474,17.568910,12.932742,13.605586,13.605586,12.932742,17.568910,16.854474,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.062500,1.062500,0.662500,0.640720,0.640720,0.640720,0.640720,17.207532,17.207532,13.166355,13.166355,13.166355,13.166355,17.207532,17.207532,0.616236,0.670083,0.670083,0.616236,16.866854,17.599583,12.847911,13.536382,13.536382,12.847911,17.599583,16.866854,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.075000,1.075000,0.662500,0.642156,0.642156,0.642156,0.642156,17.227121,17.227121,13.088775,13.088775,13.088775,13.088775,17.227121,17.227121,0.617089,0.672407,0.672407,0.617089,16.878947,17.629870,12.764172,13.468091,13.468091,12.764172,17.629870,16.878947,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.087500,1.087500,0.662500,0.643557,0.643557,0.643557,0.643557,17.246183,17.246183,13.011991,13.011991,13.011991,13.011991,17.246183,17.246183,0.617927,0.674693,0.674693,0.617927,16.890813,17.659577,12.681549,13.400498,13.400498,12.681549,17.659577,16.890813,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.100000,1.100000,0.662500,0.644941,0.644941,0.644941,0.644941,17.264973,17.264973,12.936216,12.936216,12.936216,12.936216,17.264973,17.264973,0.618750,0.676952,0.676952,0.618750,16.902435,17.688820,12.599996,13.333690,13.333690,12.599996,17.688820,16.902435,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.112500,1.112500,0.662500,0.646299,0.646299,0.646299,0.646299,17.283383,17.283383,12.861320,12.861320,12.861320,12.861320,17.283383,17.283383,0.619556,0.679184,0.679184,0.619556,16.913818,17.717610,12.519493,13.267648,13.267648,12.519493,17.717610,16.913818,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.125000,1.125000,0.662500,0.647633,0.647633,0.647633,0.647633,17.301421,17.301421,12.787286,12.787286,12.787286,12.787286,17.301421,17.301421,0.620347,0.681388,0.681388,0.620347,16.924970,17.745956,12.440017,13.202356,13.202356,12.440017,17.745956,16.924970,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.137500,1.137500,0.662500,0.648934,0.648934,0.648934,0.648934,17.318975,17.318975,12.713984,12.713984,12.713984,12.713984,17.318975,17.318975,0.621123,0.683565,0.683565,0.621123,16.935890,17.773867,12.361545,13.137797,13.137797,12.361545,17.773867,16.935890,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.150000,1.150000,0.662500,0.650221,0.650221,0.650221,0.650221,17.336303,17.336303,12.641630,12.641630,12.641630,12.641630,17.336303,17.336303,0.621882,0.685717,0.685717,0.621882,16.946577,17.801354,12.284046,13.073957,13.073957,12.284046,17.801354,16.946577,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.162500,1.162500,0.662500,0.651485,0.651485,0.651485,0.651485,17.353293,17.353293,12.570096,12.570096,12.570096,12.570096,17.353293,17.353293,0.622628,0.687842,0.687842,0.622628,16.957049,17.828427,12.207515,13.010825,13.010825,12.207515,17.828427,16.957049,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.175000,1.175000,0.662500,0.652717,0.652717,0.652717,0.652717,17.369830,17.369830,12.499253,12.499253,12.499253,12.499253,17.369830,17.369830,0.623359,0.689943,0.689943,0.623359,16.967311,17.855096,12.131933,12.948384,12.948384,12.131933,17.855096,16.967311,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.187500,1.187500,0.662500,0.653937,0.653937,0.653937,0.653937,17.386168,17.386168,12.429312,12.429312,12.429312,12.429312,17.386168,17.386168,0.624077,0.692019,0.692019,0.624077,16.977370,17.881372,12.057281,12.886625,12.886625,12.057281,17.881372,16.977370,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.200000,1.200000,0.662500,0.655136,0.655136,0.655136,0.655136,17.402194,17.402194,12.360148,12.360148,12.360148,12.360148,17.402194,17.402194,0.624780,0.694079,0.694079,0.624780,16.987213,17.907371,11.983527,12.825634,12.825634,11.983527,17.907371,16.987213,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.212500,1.212500,0.662500,0.656314,0.656314,0.656314,0.656314,17.417913,17.417913,12.291746,12.291746,12.291746,12.291746,17.417913,17.417913,0.625471,0.696107,0.696107,0.625471,16.996879,17.932885,11.910682,12.765196,12.765196,11.910682,17.932885,16.996879,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.225000,1.225000,0.662500,0.657462,0.657462,0.657462,0.657462,17.433208,17.433208,12.223978,12.223978,12.223978,12.223978,17.433208,17.433208,0.626149,0.698111,0.698111,0.626149,17.006355,17.958028,11.838714,12.705399,12.705399,11.838714,17.958028,17.006355,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.237500,1.237500,0.662500,0.658600,0.658600,0.658600,0.658600,17.448334,17.448334,12.157055,12.157055,12.157055,12.157055,17.448334,17.448334,0.626815,0.700093,0.700093,0.626815,17.015644,17.982813,11.767606,12.646234,12.646234,11.767606,17.982813,17.015644,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.250000,1.250000,0.662500,0.659718,0.659718,0.659718,0.659718,17.463175,17.463175,12.090854,12.090854,12.090854,12.090854,17.463175,17.463175,0.627468,0.702052,0.702052,0.627468,17.024750,18.007244,11.697341,12.587688,12.587688,11.697341,18.007244,17.024750,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.262500,1.262500,0.662500,0.660807,0.660807,0.660807,0.660807,17.477613,17.477613,12.025251,12.025251,12.025251,12.025251,17.477613,17.477613,0.628109,0.703989,0.703989,0.628109,17.033675,18.031328,11.627901,12.529748,12.529748,11.627901,18.031328,17.033675,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.275000,1.275000,0.662500,0.661887,0.661887,0.661887,0.661887,17.491901,17.491901,11.960453,11.960453,11.960453,11.960453,17.491901,17.491901,0.628738,0.705904,0.705904,0.628738,17.042423,18.055077,11.559271,12.472406,12.472406,11.559271,18.055077,17.042423,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.287500,1.287500,0.662500,0.662949,0.662949,0.662949,0.662949,17.505922,17.505922,11.896340,11.896340,11.896340,11.896340,17.505922,17.505922,0.629354,0.707798,0.707798,0.629354,17.050997,18.078496,11.491434,12.415652,12.415652,11.491434,18.078496,17.050997,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.300000,1.300000,0.662500,0.663992,0.663992,0.663992,0.663992,17.519679,17.519679,11.832896,11.832896,11.832896,11.832896,17.519679,17.519679,0.629959,0.709671,0.709671,0.629959,17.059396,18.101593,11.424373,12.359475,12.359475,11.424373,18.101593,17.059396,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.312500,1.312500,0.662500,0.665007,0.665007,0.665007,0.665007,17.533055,17.533055,11.770000,11.770000,11.770000,11.770000,17.533055,17.533055,0.630553,0.711523,0.711523,0.630553,17.067635,18.124375,11.358083,12.303866,12.303866,11.358083,18.124375,17.067635,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.662500,1.325000,1.325000,0.662500,0.666017,0.666017,0.666017,0.666017,17.546321,17.546321,11.707878,11.707878,11.707878,11.707878,17.546321,17.546321,0.631136,0.713356,0.713356,0.631136,17.075711,18.146853,11.292544,12.248820,12.248820,11.292544,18.146853,17.075711,
